word,tags,ipa
ruaigim,Munster; Connacht,ˈɾˠuəɟɪmʲ
ruaille buaille,,ˌɾˠuəl̠ʲə ˈbˠuəl̠ʲə
ruainne,,ˈɾˠuən̠ʲə
ruamann na gcoinneal,,ˈɾˠuəmˠən̪ˠə ˈɡɪn̠ʲəlˠ
rud,Connacht,ˈɾˠʊd̪ˠ
rud beag,Munster; Connacht,ˈɾˠʊd̪ˠ ˈbʲɔɡ
ruda,,ˈɾˠʊd̪ˠə
rudaí,Connacht,"ˈɾˠʊd̪ˠi, ˈɾˠʊd̪ˠiː"
rugabhair,,ˈɾˠʊɡəwəɾʲ
rugadar,,ˈɾˠʊɡədˠəɾˠ
rugais,,ˈɾˠʊɡəʃ
rugamar,,ˈɾˠʊɡəmˠəɾˠ
rugas,,ˈɾˠʊɡəsˠ
ruifíneach,Connacht,ˈɾˠɪfʲiːnʲəx
ruthag,,ˈɾˠʊhəɡ
ruán,Connacht,ˈɾˠuː.ɑːnˠ
ruóg,Connacht,ˈɾˠuːoːɡ
rá,Munster; Connacht,ɾˠɑː
ráinig,Connacht,ˈɾˠɑːnʲɪc
ráite,,ˈɾˠɑːtʲə
rámhaíocht,Ulster; Connacht,ˈɾˠɑːwiəxt̪ˠ
rása,Munster; Connacht,ˈɾˠɑːsˠə
rásúr,Connacht,ˈɾˠɑːsˠuːɾˠ
ráth,Munster; Connacht,ɾˠɑː
ré,,ɾˠeː
ré-,,ɾˠeː
réad,,ɾˠeːd̪ˠ
réal,,"ɾˠeːlˠ, ɾˠeːl̪ˠ"
réalta,,ˈɾˠeːl̪ˠt̪ˠə
réaltra,,ˈɾˠeːl̪ˠt̪ˠɾˠə
réam,,ɾˠeːmˠ
réama,,ˈɾˠeːmˠə
réasún,Connacht,"ˈɾˠeːsˠuːnˠ, ˈɾˠeːsˠuːn̪ˠ"
réasúnta,Connacht,ˈɾˠeːsˠuːn̪ˠt̪ˠə
réidhleán,,ˈɾˠeːlʲɑːn̪ˠ
réim,,ɾˠeːmʲ
réimeanna,,ˈɾˠeːmʲən̪ˠə
réir,,ˈɾˠeːɾʲ
réiteach,Munster; Connacht,ˈɾˠeːtʲəx
réiteoir,Connacht,ˈɾˠeːtʲoːɾʲ
rí,,ɾˠiː
ríocht,Munster; Connacht,ɾˠiəxt̪ˠ
ríog,,ˈɾˠiːɡ
ríoga,,ˈɾˠiːɡə
ríogach,Munster; Connacht,ˈɾˠiːɡəx
ríomhaire,,ˈɾˠiːvˠəɾʲə
ríomhchláraitheoir,,ɾˠiːvˠˈxlˠaːɾˠəhoːɾʲ
ríomhleabhar,Connacht,ˈɾʲiːwˌlʲəuɾˠ
ríon,,ɾˠiːnˠ
rís,,ɾˠiːʃ
ríse,,ˈɾˠiːʃə
rísín,Connacht,ˈɾˠiːʃiːnʲ
ríthe,,ˈɾˠiːhə
ríúil,Connacht,ˈɾˠiːuːlʲ
ró,Munster; Connacht,ɾˠoː
ró-,Munster; Connacht,ɾˠoː
ród,Munster; Connacht,ɾˠoːd̪ˠ
rógaire,Munster; Connacht,ˈɾˠoːɡəɾʲə
róghoilliúnach,Connacht,ɾˠoːˈɣɔl̠ʲuːnˠəx
rógánta,Connacht,ˈɾˠoːɡɑːn̪ˠt̪ˠə
róid,Munster; Connacht,ɾˠoːdʲ
ról,,ɾˠoːlˠ
rón,Connacht,"ˈɾˠuːnˠ, ˈɾˠuːn̪ˠ"
rópa,Munster; Connacht,ˈɾˠoːpˠə
rós,Munster; Connacht,ɾˠoːsˠ
rú,,ɾˠuː
rúbal,,ˈɾˠuːbˠəlˠ
rúibric,,ˈɾˠuːbʲɾʲɪc
rúibín,Connacht,ˈɾˠuːbʲiːnʲ
rúin,,ɾˠuːnʲ
rún,,"ɾˠuːnˠ, ɾˠuːn̪ˠ"
rúnaí,Connacht,ˈɾˠuːnˠiː
rúnda,,ˈɾˠuːn̪ˠd̪ˠə
rúsc,,ɾˠuːsˠk
rúta,,ˈɾˠuːt̪ˠə
sa,,sˠə
sa bhaile,Connacht,sˠə ˈwalʲə
sa gcaoi go,,sə ˈɡiː ɡə
sa mbaile,,sˠə ˈmˠalʲə
sabhdán,Connacht,"ˈsˠaud̪ˠɑːnˠ, ˈsˠaud̪ˠɑːn̪ˠ"
sac,,sˠak
sacsafón,,ˈsˠaksˠəfˠoːnˠ
sacán,Connacht,ˈsˠɑkɑːn̪ˠ
sagart,Munster; Connacht,"ˈsˠaɡəɾˠt̪ˠ, ˈsˠɑɡəɾˠt̪ˠ"
sagart,Cois-Fharraige; Munster; Connacht,ˈsˠaːɡəɾˠt̪ˠ
sagartúil,Connacht,ˈsˠaɡəɾˠt̪ˠuːlʲ
saghas,,sˠəisˠ
saighdiúir,Connacht,ˈsˠaidʲuːɾʲ
saighead,,sˠəid̪ˠ
sail,,sˠalʲ
saile,,ˈsalʲə
salach,Connacht,"ˈsˠalˠəx, ˈsˠɑlˠəx"
salach,Cois-Fharraige; Connacht,ˈsˠaːl̪ˠəx
salachar,Ulster; Connacht,"ˈsˠalˠəxəɾˠ, ˈsˠal̪ˠəxəɾˠ"
salainn,,"ˈsˠalˠən̠ʲ, ˈsˠal̪ˠən̠ʲ"
salann,Connacht,"ˈsˠalˠən̪ˠ, ˈsˠal̪ˠən̪ˠ"
salm,Ulster; Connacht,ˈsˠal̪ˠəmˠ
salú,Connacht,ˈsˠal̪ˠuː
san,,"sˠənʲ, sˠənˠ, sˠən̪ˠ"
sanasán,Connacht,ˈsˠanˠəsˠɑːnˠ
saoi,,sˠiː
saoil,Ulster; Connacht,sˠiːlʲ
saoile,,ˈsˠiːlʲə
saoileann,,ˈsˠiːlʲən̪ˠ
saoir,,sˠiːɾʲ
saoire,,ˈsˠiːɾʲə
saoirse,,ˈsˠiːɾˠʃə
saoiste,,ˈsˠiːʃtʲə
saoistí,Connacht,ˈsˠiːʃtʲiː
saol,Ulster; Connacht,"sˠiːlˠ, sˠiːl̪ˠ"
saolta,Ulster; Connacht,ˈsˠiːl̪ˠt̪ˠə
saonta,Ulster; Connacht,ˈsˠiːn̪ˠt̪ˠə
saor,Ulster; Connacht,sˠiːɾˠ
saora,Ulster; Connacht,ˈsˠiːɾˠə
saorann,Ulster; Connacht,ˈsˠiːɾˠən̪ˠ
saorstát,Connacht,ˈsˠiːɾˠˌsˠt̪ˠɑːt̪ˠ
saothar,Connacht,ˈsˠiːhəɾˠ
sara fada,,ˈsˠɑɾˠə ˈfˠɑd̪ˠə
saraiste,,ˈsˠaɾˠəʃtʲə
scadán,Connacht,ˈsˠkʊd̪ˠɑːnˠ
scafa,Munster; Connacht,sˠkɑfˠə
scafaire,,ˈsˠkafˠəɾʲə
scagtha,Ulster; Connacht,ˈsˠkakə
scaifte,,ˈskafʲtʲə
scailleagán,Connacht,"ˈsˠkal̠ʲəɡɑːnˠ, ˈsˠkal̠ʲəɡɑːn̪ˠ"
scairt,,sˠkaɾˠtʲ
scairt ascaille,,ˈsˠkaɾˠtʲ ˈasˠkəl̠ʲə
scaití,Connacht,ˈsˠkatʲiː
scamall,,ˈsˠkamˠəl̪ˠ
scamhóg,Connacht,ˈsˠkawoːɡ
scamhóg,Cois-Fharraige; Connacht,ˈsˠkaːwoːɡ
scamhóga,Connacht,ˈsˠkauwoɡi
scamhóga,Aran; Connacht,ˈsˠkawoːɡiː
scannán,,sˠkəˈn̪ˠaːn̪ˠ
scaoil,,sˠkiːlʲ
scaoileann,,ˈsˠkiːlʲən̪ˠ
scaoilim,,ˈsˠkiːlʲəmʲ ~ ˈʃciːlʲəmʲ
scaoilte,,ˈsˠkiːlʲtʲə
scaoth,Ulster; Connacht,sˠkiː
scar,,ˈskaɾˠ
scara,,ˈsˠkaɾˠə
scaraid,,ˈsˠkaɾˠədʲ
scata,Connacht,ˈsˠkat̪ˠə
sceach,,ʃcax
sceacha,,ˈʃcaxə
scealp,,ʃcalˠpˠ
sceamhaíl,Connacht,ˈʃcawiːlʲ
sceiche,,ˈʃcɛçə
sceideal,,"ˈʃcɛdʲəlˠ, ˈʃcɛdʲəl̪ˠ"
sceith,,ʃcɛ(h)
sceitimíní,Connacht,ˈʃcɛtʲəmʲiːnʲiː
sciath,,ʃciə
scil,,ʃcɪlʲ
scilling,Ulster; Connacht,ˈʃcɪl̠ʲən̠ʲ
scin,,ʃcɪnʲ
scine,,ˈʃcɪnʲə
scioból,Connacht,ˈʃcɪbˠoːl̪ˠ
sciorta,,ˈʃcɪɾˠt̪ˠə
sciúlán,Connacht,"ˈʃcuːlˠɑːnˠ, ˈʃcuːl̪ˠɑːn̪ˠ"
sclábhaíocht,Connacht,ˈsˠklˠɑːwiəxt̪ˠ
scoil,,sˠkɔlʲ
scoile,,ˈsˠkɞlʲə
scoláireacht,Connacht,ˈsˠkɔlˠɑːɾʲəxt̪ˠ
scoth,,sˠkɔ(h)
scragall,,ˈsˠkɾˠaɡəl̪ˠ
scraiste,Ulster; Connacht,ˈsˠkɾˠaʃtʲə
scriúta,,ˈʃcɾʲuːt̪ˠə
scrábán,Connacht,ˈsˠkɾˠɑːbɑːnˠ
scráib,,sˠkɾˠaːbˠ
scréach,,ʃcɾʲeːx
scríob,Ulster; Connacht,ʃcɾʲiːbˠ
scríobh,Ulster; Connacht,ʃcɾʲiːw
scríobhfaidh,Ulster; Connacht,ˈʃcɾʲiːfˠə
scríofa,,ˈʃcɾʲiːfˠə
scrúdú,Connacht,ˈsˠkɾˠuːd̪ˠuː
scuab,,sˠkuəbˠ
scuabtha,,ˈsˠkuəpˠə
scuaid,,sˠkuədʲ
scáileán,,sˠkɑːlʲɑːnˠ
scáth,Munster; Connacht,sˠkɑː
scátháin,Connacht,ˈsˠkɑːhɑːnʲ
scáthán,Connacht,ˈsˠkɑːhɑːnˠ
scéal,Ulster; Connacht,"ʃceːlˠ, ʃceːl̪ˠ"
scéala,,ˈʃceːlˠə
scéalaithe,,ˈʃceːlˠɪhə
scéalaí,Connacht,ˈʃceːlˠiː
scéim,,ʃceːmʲ
scéimh,,ʃceːvʲ
scíth,,ʃciː
scóig,Munster; Connacht,sˠkoːɟ
scóip,Munster; Connacht,sˠkoːpʲ
scóir,,sˠkoːɾʲ
scóp,Munster; Connacht,sˠkoːpˠ
scór,,sˠkoːɾˠ
scóráil,Connacht,ˈsˠkoːɾˠɑːlʲ
sea,,ʃa
seabhac,Munster; Connacht,ʃauk
seabhaic,Munster; Connacht,ˈʃau(ɪ)c
seach,,ʃax
seachain,,ˈʃaxənʲ
seacht,,ʃaxt̪ˠ
seacht déag,,ʃaxt̪ˠ dʲeːɡ
seachtainí,,ˈʃaxt̪ˠənʲiː
seachtar,,ˈʃaxt̪ˠəɾˠ
seachtó,,ˈʃaxt̪ˠoː
seacláid,Connacht,"ˈʃæklˠɑːdʲ, ˈʃækl̪ˠɑːdʲ"
sead,,ʃad̪ˠ
seada,,ˈʃad̪ˠə
seagal,Munster; Connacht,"ˈʃaɡəl̪ˠ, ˈʃæɡəl̪ˠ, ˈʃæːɡəl̪ˠ"
seaicéad,Connacht,ˈʃaceːd̪ˠ
seal,,"ˈʃalˠ, ˈʃal̪ˠ"
seala,,"ˈʃalˠə, ˈʃal̪ˠə"
sealadach,,ˈʃalˠəd̪ˠəx
sealbh,,ˈʃalˠəvˠ
sealbha,,ˈʃalˠəvˠə
sealg,Ulster; Connacht,ˈʃalˠəɡ
sealg,Ulster; Munster; Connacht,ˈʃal̪ˠəɡ
sealga,Ulster; Connacht,ˈʃalˠəɡə
sealga,Ulster; Munster; Connacht,ˈʃal̪ˠəɡə
seamhan,,ʃəunˠ
seamra,,ˈʃamˠɾˠə
seamróg,Connacht,ˈʃamˠɾˠoːɡ
seamróga,Connacht,ˈʃamˠɾˠoːɡə
sean,,"ʃanˠ, ʃan̪ˠ"
sean-,,ʃanˠ
seanathair,,ˈʃanˠahəɾʲ
seanbhan,,ˈʃanˠˌwanˠ
seanbhean,Ulster; Connacht,ˈʃanˠvʲanˠ
seanbhean,Cois-Fharraige; Ulster; Connacht,ˈʃæːn̪ˠˌvʲæːn̪ˠ
seanchas,,"ˈʃanˠəxəsˠ, ˈʃan̪ˠəxəsˠ"
seandaoine,,ˈʃanˌdiːnə
seanduine,Cois-Fharraige; Connacht,ˈʃæːn̪ˠɪnʲə
seanduine,Ulster; Connacht,ˈʃan̪ˠinʲə
seanfhear,,ˈʃanˠˌaɾˠ
seanfhocal,,"ˈʃanˠɔkəlˠ, ˈʃanˠɔkəl̪ˠ"
seangaire,,"ˈʃanˠəɡəɾʲə, ˈʃan̪ˠəɡəɾʲə"
seanmhná,,ˈʃanˠˌvˠnˠɑː
seanmóir,Cois-Fharraige; Connacht,ˈʃæːn̪ˠəmˠoːɾʲ
seanmóir,Galway; Connacht,ˈʃanˠəmˠoːɾʲ
seanmóir,Mayo; Connacht,ˈʃanˠəmˠəɾʲ
seanmóirí,Connacht,"ˈʃanˠəmoːɾʲiː, ˈʃan̪ˠəmoːɾʲiː"
seans,,ʃan̪ˠsˠ
seanscéal,Connacht,ˈʃanˠʃceːlˠ
seanóir,,ˈʃanˠoːɾʲ
searbh,Connacht,ˈʃarˠuː
searbhas,Ulster; Connacht,ˈʃaɾˠəwəsˠ
seas,,ʃasˠ
seasamh,Connacht,"ˈʃasˠuː, ˈʃasˠə"
seasamh,Munster; Connacht,ˈʃasˠəvˠ
seasc,,ʃasˠk
seasca,,ˈʃasˠkə
seastar,,ˈʃasˠt̪ˠəɾˠ
seic,,ʃɛc
seift,,ʃɛfʲtʲ
seilbh,,ˈʃɛlʲəvʲ
seilbhe,,ˈʃɛlʲəvʲə
seile,,ˈʃɛlʲə
seilg,,"ˈʃelʲɪɟ, ˈʃɛlʲɪɟ"
seilide,,ˈʃɛlʲədʲə
seimint,,ˈʃɛmʲənʲtʲ
seinm,Munster; Connacht,ˈʃɛnʲəmʲ
seisc,,ʃɛʃc
seise,,ˈʃɛʃə
seisean,,ˈʃɛʃənˠ
seisear,,ˈʃɛʃəɾˠ
seisiún,Connacht,ˈʃɛʃuːnˠ
seisreach,Connacht,ˈʃɛʃɾʲəx
seo,,ʃɔ
seo caite,,ʃɔ ˈkatʲə
seo chugainn,,ʃɔ ˈxʊɡən̠ʲ
seobh,,ʃɔw
seod,,"ʃoːd̪, ʃɔd̪"
seoid,Munster; Connacht,ʃoːdʲ
seol,Cois-Fharraige; Munster; Connacht,ʃoːl̪ˠ
seol,Connacht,ʃoːlˠ
seolaim,Connacht,ˈʃoːlˠəmʲ
seolaim,Munster; Connacht,ˈʃoːl̪ˠəmʲ
seomraí,,"ˈʃoːmˠɾˠiː, ˈʃuːmˠɾˠiː"
seordán,Connacht,ˈʃoːɾˠd̪ˠɑːnˠ
seál,,"ʃɑːlˠ, ʃɑːl̪ˠ"
seám,,ʃaːmˠ
seánra,Munster; Connacht,ˈʃɑːn̪ˠɾˠə
seó,,ʃoː
sh,,h
shagart,,ˈhaɡəɾˠt̪ˠ
shalach,Connacht,ˈhal̪ˠəx
shaoil,Ulster; Connacht,hiːlʲ
sheabhac,Munster; Connacht,hauk
sheaicéad,Connacht,ˈhaceːd̪ˠ
sheal,,"ˈhalˠ, ˈhal̪ˠ"
sheamra,,ˈhamˠɾˠə
shean,,hanˠ
sheisear,,ˈhɛʃəɾˠ
sheol,,"çɔːlˠ, çɔːl̪ˠ"
sheomra,,ˈçoːmˠɾˠə
shil,Munster; Connacht,hɪlʲ
shinsir,Ulster; Connacht,ˈhɪn̠ʲʃəɾʲ
shir,,hɪɾʲ
shiúil,,çuːlʲ
shiúl,,"çuːlˠ, çuːl̪ˠ"
shleamhain,Ulster; Connacht,ˈ(h)lʲãuwənʲ
shleamhna,,"ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠə"
shleamhnaigh,,"ˈ(h)lʲãunˠi, ˈ(h)lʲãunˠə, ˈ(h)lʲãun̪ˠi, ˈ(h)lʲãun̪ˠə, ˈ(h)lʲəunˠiː, ˈ(h)lʲəun̪ˠiː"
shloinne,,ˈ(h)l̪ˠɪn̠ʲə
shléibhe,Ulster; Connacht,ˈ(h)lʲeːvʲə
shlí,Ulster; Connacht,ˈ(h)l̠ʲiː
shlíoc,,(h)lʲiːk
shneachta,,"ˈ(h)nʲaxt̪ˠə, ˈ(h)nʲãxt̪ˠə"
shnua,,"(h)n̪ˠuː, (h)n̪ˠuːə"
shnámh,Munster; Connacht,hn̪ˠɑːvˠ
shníomh,Ulster; Connacht,(h)nʲiːw
sholas,Ulster; Connacht,ˈhɔlˠəsˠ
shrathnaigh,,"ˈ(h)ɾˠahnˠiː, ˈ(h)ɾˠahn̪ˠiː, ˈ(h)ɾˠʌhnˠi, ˈ(h)ɾˠʌhnˠə, ˈ(h)ɾˠʌhn̪ˠi, ˈ(h)ɾˠʌhn̪ˠə"
shráid,Munster; Connacht,hɾˠɑːdʲ
shróna,,"ˈ(h)ɾˠoːnˠə, ˈ(h)ɾˠoːn̪ˠə"
shuigh,,
shuigh,Ulster; Connacht,hiː
shuí,,hiː
shá,Munster; Connacht,hɑː
shábháil,Connacht,ˈhɑːwɑːlʲ
shé,,heː
shéabra,,ˈheːbˠɾˠə
shéabraí,,ˈheːbˠɾˠiː
shéan,,heːnˠ
shéid,,heːdʲ
shíl,,hiːlʲ
shín,,hiːnʲ
shíníomar,Connacht,ˈhiːnʲiːmˠəɾˠ
shíolmhar,Ulster; Connacht,"ˈhiːlˠwəɾˠ, ˈhiːl̪ˠwəɾˠ"
shúil,,huːlʲ
sia,,ʃiə
siab,,ʃiəbˠ
siabainn,,ˈʃiəbˠən̠ʲ
siabann,,ˈʃiəbˠən̪ˠ
siadsan,,ˈʃiəd̪ˠsənˠ
siamban,,ʃiəmʲbˠan̠ʲ
siar,,ʃiəɾˠ
sibhse,,ʃɪvʲʃə
sicín,,ʃɪciːnʲ
sifín,,ˈʃɪfʲiːnʲ
sil,Munster; Connacht,ʃɪlʲ
sileacan,,ˈʃɪlʲəkənˠ
sileog,Connacht,ˈʃɪlʲoːɡ
silín,Connacht,ˈʃɪlʲiːnʲ
simplí,Connacht,ˈʃɪmʲpʲlʲiː
sin,Munster; Connacht,ʃɪnʲ
sine,,
sine,Munster; Connacht,ˈʃɪnʲə
sinn,,"ʃɪnʲ, ʃɪn̠ʲ"
sinne,,ˈʃɪn̠ʲə
sinsear,Ulster; Connacht,ˈʃɪn̠ʲʃəɾˠ
sinsir,Ulster; Connacht,ˈʃɪn̠ʲʃəɾʲ
sioc,Munster; Connacht,ʃuk
siolla,,ˈʃɪl̪ˠə
sionnach,Connacht,ˈʃɪn̪ˠəx
siopadóireacht,Connacht,ˈʃʊpˠəd̪ˠoːɾʲəxt̪ˠ
sir,,ʃɪɾʲ
sise,,ˈʃɪʃə
sistéal,Connacht,ˈʃɪʃtʲeːlˠ
sióg,Connacht,ˈʃiːoːɡ
siúcra,,ˈʃuːkɾˠə
siúd,,ʃuːd̪ˠ
siúil,,ʃuːlʲ
siúinéara,Connacht,ˈʃuːnʲeːɾˠə
siúinéaracht,,ˈʃuːnʲeːɾˠəxt̪ˠ
siúinéaraí,Connacht,ˈʃuːnʲeːɾˠiː
siúinéir,,ˈʃuːnʲeːɾʲ
siúl,,"ʃuːlˠ, ʃuːl̪ˠ"
siúlann,,ˈʃuːlˠən̪ˠ
siúlta,,ˈʃuːl̪ˠt̪ˠə
siúlóid,Connacht,ˈʃuːlˠoːdʲ
siúnta,,ˈʃuːn̪ˠt̪ˠə
siúr,,ʃuːɾˠ
slaba,,ˈsˠl̪ˠabˠə
slabaí,,ˈsˠɫ̪abˠiː
slaghdán,Connacht,ˈsˠl̪ˠəid̪ˠɑːnˠ
sleamhain,Ulster; Connacht,ˈʃl̠ʲãuwənʲ
sleamhna,Ulster; Connacht,"ˈʃl̠ʲãunˠə, ˈʃl̠ʲãun̪ˠə"
sleá,Munster; Connacht,ˈʃl̠ʲɑː
sleán,Connacht,"ʃl̠ʲɑːnˠ, ʃl̠ʲɑːn̪ˠ"
slige,,ˈʃl̠ʲɪɟɪ
sligeán,Connacht,ˈʃl̠ʲiɟaːnˠ
sliogán,Connacht,ˈʃl̠ʲiɟaːnˠ
slios,Ulster; Connacht,ʃl̠ʲɪsˠ
sliotar,,ˈʃlʲɪt̪ˠəɾˠ
slis,Ulster; Connacht,ˈʃl̠ʲɪʃ
slisne,,ˈʃl̠ʲɪʃn̠ʲə
slog,Connacht,"sˠl̪ˠuɡ, ˈsl̪ˠiɟ"
sloga,Munster; Connacht,ˈsˠl̪ˠɔɡə
sloinne,,ˈsˠl̪ˠɪn̠ʲə
slua,,sˠl̪ˠuə
sluaite,,ˈsˠɫ̪uətʲə
slám,Munster; Connacht,sˠl̪ˠɑːmˠ
slán,Connacht,sˠl̪ˠɑːnˠ
slán a bheas tú,,ˈsˠl̪ˠɑːn̪ˠ ə ˈvʲɛsˠ t̪ˠuː
sléibh,Ulster; Connacht,ʃl̠ʲeːvʲ
sléibhe,Ulster; Connacht,ˈʃlʲeːvʲə
sléibhte,,ˈʃl̠ʲeːfʲtʲə
slí,Ulster; Connacht,ˈʃl̠ʲiː
slíbhín,Connacht,ˈʃl̠ʲiːvʲiːnʲ
slíoc,Ulster; Connacht,ʃl̠ʲiːk
smaoineamh,Connacht,ˈsˠmˠiːnʲuː
smaoinigh,,ˈsˠmˠiːnʲə
smidiríní,Connacht,ˈsˠmʲɪdʲəɾʲiːnʲiː
smig,,ˈsˠmʲɪɟəd̪ˠ
smig,Ulster; Connacht,sˠmʲiɟ
smigead,,ˈsˠmʲɪɟəd̪ˠ
smigín,Ulster; Connacht,ˈsˠmʲɪɟiːnʲ
smiolgadán,Connacht,ˈsˠmʲɪlˠəɡəd̪ˠɑːnˠ
smiolgadán,Munster; Connacht,ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ
smior,Munster; Connacht,ˈsˠmʲɪɾˠ
smuga,Munster; Connacht,ˈsˠmˠʊɡə
smut,,ˈsˠmˠʊt̪ˠ
smál,Connacht,sˠmˠɑːlˠ
sméar,Ulster; Connacht,sˠmʲeːɾˠ
sméire,,"ˈsˠmʲeːɾʲə, ˈsˠmʲei̯ɾʲə"
smíste,,ˈsˠmʲiːʃtʲə
smólach,Connacht,ˈsˠmˠoːlˠəx
smúr,,ˈsˠmˠuːɾˠ
sna,,sˠnˠə
snag,,sˠn̪ˠaɡ
snaga,,ˈsˠn̪ˠaɡə
snagcheol,,ˈsˠn̪ˠaɡˌçoːlˠ
snaidhmfidh,,
snaidhmthe,,
snaoisín,Connacht,ˈsˠn̪ˠiːʃiːnʲ
snas,Ulster; Connacht,sˠn̪ˠasˠ
sneachta,,"ˈʃnʲaxt̪ˠə, ˈʃnʲãxt̪ˠə"
sneachtúil,Connacht,ˈʃnʲaxt̪ˠuːlʲ
snite,,ˈʃn̠ʲɪtʲə
snoí,,sˠn̪ˠiː
snoíodóireacht,Connacht,ˈsˠn̪ˠiːd̪ˠoːɾʲəxt̪ˠ
snua,,"sˠn̪ˠuː, sˠn̪ˠuːə"
snáfa,Munster; Connacht,ˈsˠn̪ˠɑːfˠə
snámh,Munster; Connacht,"sˠn̪ˠɑːvˠ, sˠn̪ˠɑ̃ːvˠ"
snáth,Connacht,sˠn̪ˠɑː
snátha,Connacht,sˠn̪ˠɑː
sní,,ʃn̠ʲiː
sníomh,Ulster; Connacht,ʃnʲiːw
so,,sˠɔ
sobal,Munster; Connacht,ˈsˠɔbˠəlˠ
soc,,sˠɔk
socair,,ˈsˠɔkəɾʲ
sochaí,Connacht,ˈsˠɔxiː
sochraid,Ulster; Connacht,ˈsˠɔxɾˠədʲ
sochreidte,,ˈsˠɔˌçɾʲɛtʲə
socra,Munster; Connacht,ˈsˠɔkɾˠə
socrú,Connacht,ˈsˠɔkɾˠuː
sodar,,"ˈsˠɔd̪ˠəɾˠ, ˈsˠɞd̪ˠəɾˠ"
soic,,sˠɪc
soicind,,ˈsˠɛcənʲdʲ
soilse,Connacht,ˈsˠəil̠ʲʃə
soiléir,Connacht,ˈsˠɛlʲeːɾʲ
soineanta,,ˈsˠɪnʲən̪ˠt̪ˠə
soip,,sˠɪpʲ
soipín,Connacht,ˈsˠɛpʲiːnʲ
soir,Connacht,sˠɛɾʲ
soitheach,Connacht,"sˠaix, ˈsˠəihəx"
soitheach,Galway; Connacht,sˠeːx
soitheach,Mayo; Connacht,ˈsˠeçəx
sol má,,"ˈsˠɔlˠmˠɑː, ˈsˠɔlˠɑː"
soladach,Munster; Connacht,ˈsˠɔlˠəd̪ˠəx
solais,,"ˈsˠɔlˠəʃ, ˈsˠɔl̪ˠəʃ"
solas,,"ˈsˠɔlˠəsˠ, ˈsˠɔl̪ˠəsˠ"
sona,Connacht,"ˈsˠʊnˠə, ˈsˠʊn̪ˠə"
sonra,Munster; Connacht,ˈsˠɔn̪ˠɾˠə
sonraíoch,Connacht,ˈsˠɔn̪ˠɾˠiəx
sonrú,Connacht,ˈsˠon̪ˠɾˠuː
sorcas,Munster; Connacht,ˈsˠɔɾˠkəsˠ
sorcha,,ˈsˠɔɾˠəxə
sos,,sˠɔsˠ
sothuigthe,,ˈsˠɔˌhɪcɪ
spadánta,Connacht,ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə
spailpín,Connacht,ˈsˠpˠalʲpʲiːnʲ
spairt,,sˠpˠaɾˠtʲ
spaisteoireacht,Connacht,ˈsˠpˠæʃtʲoːɾʲəxt̪ˠ
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ
speal,,"sˠpʲalˠ, sˠpʲal̪ˠ"
speala,,ˈsˠpʲalˠə
spealadóir,Connacht,ˈsˠpʲalˠəd̪ˠoːɾʲ
spealaid,,ˈsˠpʲalˠədʲ
spealas,,ˈsˠpʲalˠəs
speisialta,,ˈsˠpʲɛʃiəl̪ˠt̪ˠə
spiorad,Connacht,"sˠpʲɾʲidʲ, sˠpʲɾʲid̪ˠ, ˈsˠpʲiɾˠədʲ"
spioraid,,"ˈsˠpʲiɾˠədʲ, ˈsˠpʲɾʲidʲ"
splanc,Ulster; Connacht,"sˠpˠlˠaŋk, sˠpˠl̪ˠaŋk"
splanc,Cois-Fharraige; Ulster; Connacht,sˠpˠl̪ˠaːŋk
spleách,,sˠpʲlʲaːx
spleáchas,,ˈsˠpʲlʲaːxəsˠ
sponc,Connacht,sˠpˠʊŋk
spraoi,,sˠpˠɾˠiː
spreag,,sˠpʲɾʲaɡ
spreagtha,,ˈsˠpʲrʲakə
spré,,sˠpʲɾʲeː
spréach,,sˠpʲɾʲeːx
spréigh,Ulster; Connacht,sˠpʲɾʲeːj
spréim,,sˠpʲɾʲeːmʲ
spréite,,ˈsˠpʲɾʲeːtʲə
spuaic,,sˠpˠuəc
spád,Munster; Connacht,sˠpˠɑːd̪ˠ
spág,,sˠpˠɑːɡ
spáin,,spˠɑːnʲ
spáráil,Connacht,ˈsˠpˠɑːɾˠɑːlʲ
spás,Munster; Connacht,sˠpˠɑːsˠ
spéacla,Ulster; Connacht,ˈsˠpʲeːkl̪ˠə
spéir,,sˠpʲeːɾʲ
spéireata,,ˈsˠpʲeːɾʲət̪ˠə
spéis,,sˠpʲeːʃ
spíon,,"sˠpʲiːnˠ, sˠpʲiːn̪ˠ"
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ
spól,Munster; Connacht,"sˠpˠoːlˠ, sˠpˠoːl̪ˠ"
spóla,,"ˈsˠpˠoːlˠə, ˈsˠpˠoːl̪ˠə"
spórt,Munster; Connacht,sˠpˠoːɾˠt̪ˠ
spúnóg,Connacht,ˈsˠpˠuːnˠoːɡ
sraoill,Ulster; Connacht,sˠɾˠiːl̠ʲ
srath,,sˠɾˠa(h)
sreang,Connacht,sˠɾˠɑːŋ
srian,Connacht,ʃɾʲiənˠ
