tags,ipa,word,tags_
Connacht Irish,/ˈkʊn̪ˠəɾˠtʲ/,conairt,
Ulster Irish,/ˈkʌnˠəɾˠtʲ/,conairt,
Ulster Irish,/ˈkʌn̪ˠəɾˠtʲ/,conairt,
Munster Irish,/ˈkɔɡəl̪ˠ/,cogal,
Connacht Irish,/ˈkɔɡəlˠ/,cogal,
Ulster Irish,/ˈkʌɡəlˠ/,cogal,
Munster Irish,/ˈmˠoɡəl̪ˠ/,mogall,
Connacht Irish,/ˈmˠʊɡəl̪ˠ/,mogall,
Ulster Irish,/ˈmˠʌɡəlˠ/,mogall,
Ulster Irish,/ˈmˠʌɡəl̪ˠ/,mogall,
Munster Irish,/sˠpˠɔŋk/,sponc,
Connacht Irish,/sˠpˠʊŋk/,sponc,
Ulster Irish,/sˠpˠʌŋk/,sponc,
Connacht Irish; Munster Irish,/ˈfˠɪɾʲəxəsˠ/,fuireachas,
Ulster Irish,/ˈfˠʌɾˠaxəsˠ/,fuireachas,
Connacht Irish,/ˈɡɔɾˠəxəsˠ/,gorachas,
Ulster Irish,/ˈɡʌɾˠaxəsˠ/,gorachas,
Ulster Irish,/ˈklˠʌpˠədʲə/,clupaid,
Ulster Irish,/ˈklˠʌpˠətʲə/,clupaid,
Connacht Irish; Munster Irish,/ˈl̪ˠɔɾˠəɡə/,lorga,
Ulster Irish,/ˈl̪ˠʌɾˠəɡə/,lorga,
Munster Irish,/ˈpˠʊn̪ˠən̪ˠ/,punann,
Connacht Irish,/ˈpˠʊnˠən̪ˠ/,punann,
Ulster Irish,/ˈpˠʌn̪ˠən̪ˠ/,punann,
Ulster Irish,/ˈpˠʌn̪ˠt̪ˠanˠ/,puntán,
Ulster Irish,/ˈpˠʌn̪ˠt̪ˠan̪ˠ/,puntán,
Munster Irish,/ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ/,smiolgadán,
Connacht Irish,/ˈsˠmʲɪlˠəɡəd̪ˠɑːnˠ/,smiolgadán,
Connacht Irish,/ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ/,smiolgadán,
Ulster Irish,/ˈsˠmˠʌlˠəɡəd̪ˠanˠ/,smiolgadán,
Ulster Irish,/ˈsˠmˠʌl̪ˠəɡəd̪ˠan̪ˠ/,smiolgadán,
Connacht Irish; Munster Irish,/ˈt̪ˠʊɾˠsˠkəɾˠ/,turscar,
Ulster Irish,/ˈt̪ˠʌɾˠsˠkəɾˠ/,turscar,
Ulster Irish,/ˈʌɾˠxəl̪ˠ/,urchuil,
Munster Irish,/mˠuː/ ~ /mˠoː/,iomaí,
Connacht Irish; Connacht Irish,/ˈimˠuː/,iomaí,
Connacht Irish; Connacht Irish,/ˈumˠiː/,iomaí,
Connacht Irish,/ˈumˠiː/,iomaí,
Connacht Irish,/ˈʌmˠɪ/,iomaí,
Ulster Irish,/ˈʌmˠi(ː)/,iomaí,
Ulster Irish,/ˈimˠu/,iomaí,
Ulster Irish,/ˈkʌɾˠsˠanˠ/,cársán,
Munster Irish,/ˈsˠɾˠɑhn̪ˠɪɟ/,srathnaigh,
Connacht Irish,/ˈsˠɾˠahnˠə/,srathnaigh,
Connacht Irish,/ˈsˠɾˠahn̪ˠə/,srathnaigh,
Connacht Irish,/ˈsˠɾˠahnˠiː/,srathnaigh,
Connacht Irish,/ˈsˠɾˠahn̪ˠiː/,srathnaigh,
Ulster Irish,/ˈsˠɾˠʌhnˠi/,srathnaigh,
Ulster Irish,[ˈʂ(ɽ)ʌhnˠi],srathnaigh,
Ulster Irish,/ˈsˠɾˠʌhnˠu/,srathnú,
Ulster Irish,[ˈʂ(ɽ)ʌhnˠu],srathnú,
Munster Irish,/bˠɑd̪ˠˈɾˠɑːlʲ/,badráil,
Connacht Irish,/ˈbˠad̪ˠɾˠɑːlʲ/,badráil,
Ulster Irish,/ˈbˠad̪ˠɾˠalʲ/,badráil,
Connacht Irish; Munster Irish,/ˈd̪ˠiːɾʲə/,daoire,
Ulster Irish,/ˈd̪ˠiːɾʲə/,daoire,
Ulster Irish,/ˈd̪ˠɯːɾʲə/,daoire,
Munster Irish,/ˈt̪ˠeːvˠɪɟ/,taobhaigh,
Connacht Irish,/ˈt̪ˠiːwiː/,taobhaigh,
Ulster Irish,/ˈt̪ˠiːwi/,taobhaigh,
Ulster Irish,/ˈt̪ˠɯːwi/,taobhaigh,
Ulster Irish,/ˈbˠiːˌxafʲa(x)/,baothchaifeach,
Ulster Irish,/ˈbˠɯːˌxãfʲa(x)/,baothchaifeach,
Ulster Irish,/ˈfˠiːxɔɡ/,faochóg,
Ulster Irish,/ˈfˠɯːxɔɡ/,faochóg,
Munster Irish,/ɡeːˈsˠɑːn̪ˠ/,gaosán,
Connacht Irish,/ˈɡiːsˠɑːnˠ/,gaosán,
Ulster Irish,/ˈɡiːsˠanˠ/,gaosán,
Ulster Irish,/ˈɡɯːsˠanˠ/,gaosán,
Munster Irish,/ɡeːɾˠ/,gaobhar,
Connacht Irish,/ˈɡiːwəɾˠ/,gaobhar,
Ulster Irish,/ˈɡiːwəɾˠ/,gaobhar,
Ulster Irish,/ˈɡɯːwəɾˠ/,gaobhar,
Munster Irish,/keːˈɾˠan̪ˠ/,caorán,
Connacht Irish,/ˈkiːɾˠanˠ/,caorán,
Connacht Irish,/ˈkiːɾˠan̪ˠ/,caorán,
Ulster Irish,/ˈkiːɾˠanˠ/,caorán,
Ulster Irish,/ˈkɯːɾˠanˠ/,caorán,
Munster Irish,/ˈkeːɾˠhən̪ˠ/,caorthann,
Connacht Irish,/ˈkiːɾˠhən̪ˠ/,caorthann,
Ulster Irish,/ˈkiːɾˠhən̪ˠ/,caorthann,
Ulster Irish,/ˈkɯːɾˠhən̪ˠ/,caorthann,
Ulster Irish,/ˈsˠkiːlˠuɾˠ/,scaollmhar,
Ulster Irish,/ˈsˠkɯːlˠuɾˠ/,scaollmhar,
Munster Irish,/t̪ˠeːmˠ/,taom,
Connacht Irish,/t̪ˠiːmˠ/,taom,
Ulster Irish,/t̪ˠiːmˠ/,taom,
Ulster Irish,/t̪ˠɯːmˠ/,taom,
Connacht Irish; Munster Irish,/kɾˠɑː/,crá,
Ulster Irish,/kɾˠaː/,crá,
Ulster Irish,/fˠaˈɾˠiːɾˠ/,faraor,
Ulster Irish,/fˠaˈɾˠɯːɾˠ/,faraor,
Munster Irish,/mˠiːˈlʲiːnʲ/,maoilín,
Connacht Irish,/ˈmˠiːlʲiːnʲ/,maoilín,
Ulster Irish,/ˈmˠiːlʲinʲ/,maoilín,
Connacht Irish; Munster Irish,/ˈbˠuəɾˠəx/,buarach,
Ulster Irish,/ˈbˠiːɾˠa(x)/,buarach,
Ulster Irish,/ˈbˠɯːɾˠa(x)/,buarach,
Ulster Irish,/ˈfˠiːxəmˠ/,faocham,
Ulster Irish,/ˈfˠɯːxəmˠ/,faocham,
Connacht Irish; Munster Irish,/sˠɑː(h)/,sáith,
Ulster Irish,/sˠaːç/,sáith,
Ulster Irish,[sˠaːi̯ç],sáith,
,/sˠpˠuəc/,spuaic,
,/ˈfˠuəɾʲə/,fuaire,
Ulster Irish,/ˈfˠiːɾʲə/,fuaire,
Ulster Irish,/ˈfˠuːɾʲə/,fuaire,
Munster Irish,/bˠiːˈkɑːn̪ˠ/,buíocán,
Connacht Irish,/ˈbˠiːkɑːnˠ/,buíocán,
Connacht Irish,/ˈbˠiːkɑːn̪ˠ/,buíocán,
Ulster Irish,/ˈbˠiːɡanˠ/,buíocán,
Ulster Irish,/ˈbˠiːɡan̪ˠ/,buíocán,
Ulster Irish,/ˈbˠɯːɡanˠ/,buíocán,
Ulster Irish,/ˈiːnˠanˠ/,Adhamhnán,
Ulster Irish,/ˈɯːnˠanˠ/,Adhamhnán,
Munster Irish,/pˠɪˈhiːnʲ/,puithín,
Munster Irish,/sˠcɾʲiːbˠ/,scríob,
Munster Irish,[sˠcɾʲiːə̯bˠ],scríob,
Connacht Irish; Ulster Irish,/ʃcɾʲiːbˠ/,scríob,
Munster Irish,/ˈɾˠeːbˠə/,réabadh,
Munster Irish,[ɾˠëːə̯bˠə],réabadh,
,/ʃiəmʲbˠan̠ʲ/,siamban,
Ulster Irish,/ˈl̪ˠeːd̪ˠu/,laghdú,
Ulster Irish,/ˈl̪ˠɤːd̪ˠu/,laghdú,
,/mˠəiɾˠ/,maghar,
Ulster Irish,/mˠeːɾˠ/,maghar,
Ulster Irish,/mˠɤːɾˠ/,maghar,
,/ˈəiɾʲc/,adhairc,
,/ˈəiəɾʲc/,adhairc,
Ulster Irish,/ˈeːɾʲc/,adhairc,
Ulster Irish,[ˈeiɾʲc],adhairc,
Ulster Irish,/ˈsˠeːɾˠkanˠ/,sabhaircín,
Ulster Irish,/ˈsˠɤːɾˠkanˠ/,sabhaircín,
Munster Irish,/sˠpˠɑlʲˈpʲiːnʲ/,spailpín,
Connacht Irish,/ˈsˠpˠalʲpʲiːnʲ/,spailpín,
Ulster Irish,/ˈsˠpˠalʲpʲinʲ/,spailpín,
Munster Irish,/sˠpˠl̪ˠauŋk/,splanc,
Munster Irish,/sˠpˠl̪ˠouŋk/,splanc,
Connacht Irish; Ulster Irish,/sˠpˠlˠaŋk/,splanc,
Connacht Irish; Ulster Irish,/sˠpˠl̪ˠaŋk/,splanc,
Connacht Irish; Ulster Irish; Connacht Irish,[sˠpˠl̪ˠaːŋk],splanc,
Munster Irish,/ˈsˠpɾˠʌxəl̪ˠ/,sprochaille,
Munster Irish,/ˈbˠɑumˠbˠəɾˠnʲə/,bambairne,
Munster Irish,/ˈkɾˠɑumˠhəd̪ˠ/,cromfad,Munster Irish
,/ˈkɾˠɔmˠəmʲ/,cromaim,
,/ˈkɾˠɞmˠəmʲ/,cromaim,
Munster Irish,/ˈkɾˠɑumhə/,cromtha,
Munster Irish,/ˈbˠɑːɾˠn̠ʲɪɟ/,bairnigh,
Connacht Irish,/ˈbˠɑːɾˠn̠ʲə/,bairnigh,
Connacht Irish,/ˈbˠɑːɾˠn̠ʲiː/,bairnigh,
Ulster Irish,/ˈbˠaːɾˠn̠ʲi/,bairnigh,
Connacht Irish,/ˈbˠɑːsˠiː/,básaithe,
Munster Irish,/ˈt̪ˠɑu(ə)mʲ/,toghaim,
Ulster Irish,/t̪ˠeːmˠ/,toghaim,
Ulster Irish,/t̪ˠɤːmˠ/,toghaim,
Ulster Irish,/ˈɾˠeːnˠahasˠ/,roghnachas,
Ulster Irish,/ˈɾˠɤːnˠahasˠ/,roghnachas,
Ulster Irish,/ˈt̪ˠɨ̞tʲə/,toighte,Ulster Irish
Munster Irish,/ˈkɾˠaiɾʲək/,craorag,
Ulster Irish,/ˈkɾˠeːɾˠək/,craorag,
Ulster Irish,/ˈkɾˠɤːɾˠək/,craorag,
Ulster Irish,/kɾˠeːɾˠk/ ~ /kɾˠɤːɾˠk/,craorag,
Ulster Irish,/ˈsˠɔɾˠeːɾˠhə/,soriartha,
Ulster Irish,/ˈsˠɔɾˠɤːɾˠhə/,soriartha,
Ulster Irish,/ˈkuːlˠɾˠeːska(x)/,cúlriascach,
Ulster Irish,[ˈkuːlˠrˠɛə̯ska(x)],cúlriascach,
Ulster Irish,/ˈɾˠeːsˠkan̪ˠt̪ˠə/,riascánta,
Ulster Irish,/ˈɾˠɤːsˠkan̪ˠt̪ˠə/,riascánta,
Munster Irish,/ˈɾˠiəxt̪ˠənˠəsˠ/,riachtanas,
Ulster Irish,/ˈɾˠeːxt̪ˠənˠəsˠ/,riachtanas,
Ulster Irish,/ˈɾˠɤːxt̪ˠənˠəsˠ/,riachtanas,
Munster Irish,/ˈl̪ˠeːhən̪ˠt̪ˠə n̪ˠə ˈboː ˈrˠiəhɪ/,laethanta na riabhaí,
Connacht Irish,/ˈl̪ˠeːhən̪ˠt̪ˠə n̪ˠə ˈɾˠiəwiː/,laethanta na riabhaí,
Ulster Irish,/ˈl̪ˠɛhə n̪ˠə ˈɾˠeːwi/,laethanta na riabhaí,
Ulster Irish,/ˈl̪ˠɛhə n̪ˠə ˈɾˠɤːwi/,laethanta na riabhaí,
Munster Irish,/ˈɾˠiəhɪ/,riabhaí,
Connacht Irish,/ˈɾˠiəwiː/,riabhaí,
Ulster Irish,/ˈɾˠeːwi/,riabhaí,
Ulster Irish,/ˈɾˠɤːwi/,riabhaí,
Munster Irish,/pʲɪcˈtʲuːɾʲ/,pictiúir,Munster Irish
Connacht Irish,/ˈpʲɪctʲuːɾʲ/,pictiúir,Munster Irish
Ulster Irish,/ˈpʲɪctʲuɾʲ/,pictiúir,Munster Irish
Munster Irish,/bˠiːmʲˈpʲeːʃ/,buimpéis,
,/ˈbʲlʲɑːkəx/,bleácach,
,/bʲlʲaʃtʲ/,bleaist,
Munster Irish,/kɾˠuːˈbʲiːnʲ/,crúibín,
Connacht Irish,/ˈkɾˠuːbʲiːnʲ/,crúibín,
Ulster Irish,/ˈkɾˠuːbʲinʲ/,crúibín,
Connacht Irish,/ˈkɔɾˠuːnʲ.vʲiːɾʲəsˠ/,coróinvíreas,
Connacht Irish,/ˈkɾˠuːnʲ.vʲiːɾʲəsˠ/,coróinvíreas,
Munster Irish,/kəˈɾˠoːnʲ.vʲiːɾʲəsˠ/,coróinvíreas,
Munster Irish,/kɾˠoːnʲ.vʲiːɾʲəsˠ/,coróinvíreas,
Ulster Irish,/ˈkɔɾˠænʲ.vʲiːɾʲəsˠ/,coróinvíreas,
,/ˈsˠuːlʲ ˈɾˠɪbʲə/,súil ribe,
,/pˠanʲ.dʲeːmʲ/,paindéim,
Munster Irish,/ˈbˠɾˠʊsˠt̪ˠɪɟ/,brostaigh,
Connacht Irish,/ˈbˠɾˠʊsˠt̪ˠə/,brostaigh,
Ulster Irish,/ˈbˠɾˠʌsˠt̪ˠi/,brostaigh,
Munster Irish,/ˈbˠɑːvˠəɾˠ/,bámhar,
Connacht Irish,/ˈbˠɑːwəɾˠ/,bámhar,
Ulster Irish,/ˈbˠaːwəɾˠ/,bámhar,
Munster Irish,/ˌciːl̠ʲ ˈaːɾˠn̠ʲə/,Cill Airne,
Ulster Irish,/ˈpˠɾˠæʃtʲalˠ/,praistéal,
Ulster Irish,/sˠkædʲ/,scaid,
Ulster Irish,/ˈsˠkæɾʲəvʲ/,scairbh,
Ulster Irish,/ˈt̪ˠæɾʲəvʲəɾʲ/,toirbhir,
Ulster Irish,/ˈt̪ˠæʃl̠ʲa(x)/,taisleach,
Munster Irish,/ˈd̪ˠɪlʲɪɟ/,doiligh,
Connacht Irish,/ˈd̪ˠɛlʲiː/,doiligh,
Ulster Irish,/ˈd̪ˠælʲiː/,doiligh,
Ulster Irish,/əˈhæɾʲəvʲə/,de thairbhe,
Ulster Irish,/ˈcɾʲedʲvʲælʲ/,creidmheáil,Ulster Irish
Ulster Irish,/ˈcɾʲedʲvʲæl̠ʲtʲ/,creidmheáil,Ulster Irish
,/sˠpʲɾʲeːx/,spréach,
Munster Irish,/sˠpʲɾʲia̯x/,spréach,
,/əˈmʲasˠk/,i measc,
Connacht Irish,[əˈmʲæːsˠk],i measc,
Connacht Irish,/(ə)ˈmʲasˠ(k)/,i measc,
Munster Irish,/ˈmʲəirʲ/,meidhir,
Munster Irish,[mʲëirʲ],meidhir,
,/ˈsˠmʲiːʃtʲə/,smíste,
Munster Irish,/sˠmʲɪˈɟiːnʲ/,smigín,
Connacht Irish; Ulster Irish,/ˈsˠmʲɪɟiːnʲ/,smigín,
,/ˌdʲiəs ˈmˠɪɾʲə ˈd̪ˠɪtʲ/,Dia's Muire duit,
,/ˈʃɛmʲənʲtʲ/,seimint,Munster Irish
Munster Irish,/cəˈl̪ˠax/,Ceallach,
Connacht Irish,/ˈcal̪ˠəx/,Ceallach,
Ulster Irish,/ˈcal̪ˠa(h)/,Ceallach,
,/ˈbˠakælʲ/,bacáil,Ulster Irish
Munster Irish,/kɑːɾˠˈd̪ˠɑːlʲ/,cardáil,
Connacht Irish,/ˈkɑːɾˠd̪ˠɑːlʲ/,cardáil,
Ulster Irish,/ˈkaːɾˠd̪ˠælʲ/,cardáil,
Ulster Irish,/ˈsˠkãuwanˠ/,scamhán,Ulster Irish
Ulster Irish,/ˈsˠkãuwan̪ˠ/,scamhán,Ulster Irish
Ulster Irish,/ˈoːmˠædʲa(x)/,ómáideach,
Ulster Irish,/ˈkaulˠædʲ/,callóid,
Ulster Irish,/ˈsˠt̪ˠɾˠaːmʲædʲ/,straiméad,
,/ˈmʲad̪ˠəɾˠ/,meadar,
Munster Irish,/bˠiəˈxɑːn̪ˠ/,buíochán,
Connacht Irish,/ˈbˠiəxɑːnˠ/,buíochán,
Ulster Irish,/ˈbˠiəxənˠ/,buíochán,
Munster Irish,/bˠiəˈxɑːnʲ/,buíocháin,
Connacht Irish,/ˈbˠiəxɑːnʲ/,buíocháin,
Ulster Irish,/ˈbˠiəxənʲ/,buíocháin,
Munster Irish,/t̪ˠl̪ˠɑːh/,tláith,
Connacht Irish,/t̪ˠlˠɑː/,tláith,
Ulster Irish,/t̪ˠlˠaː/,tláith,
Ulster Irish,/t̪ˠɾˠɔsˠk/,troisc,
Munster Irish,/ˈt̪ˠɾˠʌsˠkə/,troscadh,
Connacht Irish; Connacht Irish,/ˈt̪ˠɾˠosˠkə/,troscadh,
Connacht Irish; Connacht Irish,/ˈt̪ˠɾˠosˠkuː/,troscadh,
Ulster Irish,/ˈt̪ˠɾˠʌsˠku/,troscadh,
Munster Irish,/sˠt̪ˠɾˠɑinʲ/,straidhn,
,/sˠt̪ˠɾˠəinʲ/,straidhn,
Connacht Irish; Munster Irish,/ˈsˠt̪ˠɾˠɑpˠəɾʲə/,strapaire,
Connacht Irish; Connacht Irish; Ulster Irish,/ˈsˠt̪ˠɾˠapˠəɾʲə/,strapaire,
Munster Irish,/cɨ̞t̪ˠəˈɾˠuːn̪ˠt̪ˠə/,ciotrúnta,
Munster Irish,/l̠ʲəfʲˈtʲaːn̪ˠ/,leifteán,
Connacht Irish,/ˈl̠ʲɛfʲtʲɑːnˠ/,leifteán,
Ulster Irish,/ˈl̠ʲɛfʲtʲanˠ/,leifteán,
Munster Irish,/mʲəˈl̠ʲoːɡ/,meilleog,
Connacht Irish,/ˈmʲɛl̠ʲoːɡ/,meilleog,
Ulster Irish,/ˈmʲɛl̠ʲɔɡ/,meilleog,
,/ˈmʲɛhəl̪ˠ/,meitheal,
Connacht Irish; Ulster Irish; ,/ˈmʲɛhəlˠ/,meitheal,
,/ˈmʲɛhlʲə/,meithle,
Ulster Irish,/ˈʃɛvʲtʲuː/,seiftiú,
Ulster Irish,/ˈʃɛfʲtʲuː/,seiftiú,
Munster Irish,/ɪdʲərʲˈɣiː/,idirghuí,
Connacht Irish,/ˈɪdʲərʲˌɣiː/,idirghuí,
Ulster Irish,/ˈad̪ˠəɾˠˌɣiə/,idirghuí,
Ulster Irish,/ˈɡɛnʲanˠ/,gainéan,Ulster Irish
Ulster Irish,/ˈl̠ʲɛha(x)/,leathach,
Munster Irish,/l̠ʲəˈmˠoːɡ/,liomóg,
Connacht Irish,/ˈl̠ʲʊmˠoːɡ/,liomóg,
Ulster Irish,/ˈl̠ʲɛmˠɔɡ/,liomóg,
Connacht Irish; Munster Irish,/ˈfˠuəd̪ˠəx/,fuadach,
Ulster Irish,/ˈfˠuəd̪ˠa(x)/,fuadach,
Munster Irish,/ʃoːɾˠˈd̪ˠɑːn̪ˠ/,seordán,
Munster Irish,[ʃoːɾˠˈd̪ˠɑ̃ːn̪ˠ],seordán,
Connacht Irish,/ˈʃoːɾˠd̪ˠɑːnˠ/,seordán,
Ulster Irish,/ˈʃɔːɾˠd̪ˠanˠ/,seordán,
Munster Irish,/t̪ˠɑːvˠ l̠ʲaxt̪ˠ/,Tamhlacht,
,/ˈbʲaːɾˠn̪ˠə ˈvʲiːlʲ/,bearna mhíl,
Connacht Irish,/ˈbʲaːɾˠn̪ˠə ˈwiːl/,bearna mhíl,
Connacht Irish,/ˈbʲaːɾˠn̪ˠə ˈwɯːl/,bearna mhíl,
Ulster Irish,/ˈceːɾˠsˠa(x)/,céirseach,
Ulster Irish,[ˈcɛːɾˠsˠa(x)],céirseach,
Munster Irish,/ia̯ˈd̪ˠoːxəsˠəx/,éadóchasach,
Connacht Irish,/ˈeːd̪ˠoːxːəsˠəx/,éadóchasach,
Ulster Irish,/ˈeːd̪ˠɔxəsˠa(x)/,éadóchasach,
Ulster Irish,[ˈɛːd̪ˠɔxəsˠa(x)],éadóchasach,
,/ˈt̪ˠɔsˠəhoːɾʲ/,tosaitheoir,
Munster Irish,/fʲəiˈmʲuːlʲ/,feidhmiúil,
Connacht Irish,/ˈfʲəimʲuːlʲ/,feidhmiúil,
Ulster Irish,/ˈfʲəimʲuːlʲ/,feidhmiúil,
Ulster Irish,[ˈfʲɛːmʲulʲ],feidhmiúil,
Munster Irish,/ɾˠiəˈvˠoːɡ/,riabhóg,
Connacht Irish,/ˈɾˠiəwoːɡ/,riabhóg,
Ulster Irish,/ˈɾˠeːwɔɡ/,riabhóg,
Ulster Irish,[ˈɾˠɛːwɔɡ],riabhóg,
Munster Irish,/dʲɛʃəˈl̪ˠɑːn̪ˠ/,deisealán,
Connacht Irish,/ˈdʲɛʃəlˠɑːnˠ/,deisealán,
Ulster Irish,/ˈdʲɛʃalˠanˠ/,deisealán,
Munster Irish,/cɪˈɾʲiːnʲ/,ceirín,
Munster Irish,/ˈcɛɾʲiːnʲ/,ceirín,
Ulster Irish,/ˈcɛhɾʲinʲ/,ceirín,
,/ˈdʲɛfʲrʲə/,deifre,
Connacht Irish,/ˈdʲɪvʲəsˠ/,deimheas,
Ulster Irish,/ˈdʲɛ̃vʲəsˠ/,deimheas,
Munster Irish,/lʲəˈheːdʲ/,leithéid,
Connacht Irish,/l̠ʲeːdʲ/,leithéid,
Ulster Irish,/ˈl̠ʲɛhədʲ/,leithéid,
Munster Irish,/ˈsˠn̪ˠɑːhəd̪ˠ/,snáthad,Munster Irish; Ulster Irish
Ulster Irish,/ˈsˠn̪ˠahəd̪ˠ/,snáthad,Munster Irish; Ulster Irish
Ulster Irish,/ˈsˠn̪ˠahad̪ˠ/,snáthad,Munster Irish; Ulster Irish
Munster Irish,/t̪ˠn̪ˠɑːh/,tnáith,
Connacht Irish,/t̪ˠnˠɑː/,tnáith,
Connacht Irish,/t̪ˠɾˠɑː/,tnáith,
Ulster Irish,/t̪ˠɾˠaː/,tnáith,
Munster Irish,/ˈt̪ˠn̪ˠɑ̃ːhəmʲ/,tnáithim,
Connacht Irish,/ˈt̪ˠnˠɑːhəmʲ/,tnáithim,
Connacht Irish,/ˈt̪ˠɾˠɑːhəmʲ/,tnáithim,
Ulster Irish,/ˈt̪ˠɾˠaːhəmˠ/,tnáithim,
Munster Irish,/ˈcaun̪ˠsˠə/,ceansa,
Munster Irish; Munster Irish,/ˈsˠkauɾˠə/,scanradh,
Munster Irish,/ˈsˠkɑun̪ˠ(d̪ˠ)ɾˠə/,scanradh,
Connacht Irish,/ˈsˠkɑːnˠɾˠuː/,scanradh,
Connacht Irish,[ˈsˠkɑːnˠtɾˠuː],scanradh,
Connacht Irish,/ˈsˠkaːnˠɾˠuː/,scanradh,
Ulster Irish,/ˈsˠkaːn̪ˠɾˠuː/,scanradh,
Ulster Irish,[ˈsˠkaːn̪ˠrˠuː],scanradh,
Connacht Irish; Munster Irish,/ˈbˠɾˠɔn̪ˠəmʲ/,bronnaim,
Connacht Irish; Munster Irish,/ˈbˠɾˠʌn̪ˠəmʲ/,bronnaim,
Ulster Irish,/ˈbˠɾˠɔn̪ˠəmˠ/,bronnaim,
Ulster Irish,/ˈbˠɾˠʌn̪ˠəmˠ/,bronnaim,
Munster Irish,/ˈkɑl̪ˠə ənˠ t̪ˠɾoːɪɣ/,Caladh an Treoigh,
Ulster Irish,/ˈtʲɾʲeha(x)/,tréitheach,
Ulster Irish,/ˈclʲehaxə/,cléitheacha,
Ulster Irish,/ˈbˠɛɾʲhinʲ/,buairthín,
Connacht Irish; Munster Irish,/ˈɛɾʲəxt̪ˠəsˠ/,oireachtas,
Ulster Irish,/ˈeɾʲa(x)t̪ˠəsˠ/,oireachtas,
Ulster Irish,/ˈsˠɛlʲɔɡ/,saileog,
Ulster Irish,/ˈsˠɛɾʲəvʲi/,soirbhigh,
Ulster Irish,/kɾˠɛvʲ/,croibh,
Ulster Irish,/kɾˠɨ̞vʲ/,croibh,
Ulster Irish,/ˈl̠ʲɛha(x)/,leitheach,
,/ˈdʲɾʲaɡəɾʲ/,d'fhreagair,
Munster Irish,/ʃtʲuːˈɾˠuː/,stiúrú,
,/ˈcɪɟɪlʲ/,cigil,
,/ˈcɪɟɪlʲtʲ/,cigilt,
Munster Irish,/ʃɑun̪ˠˈd̪ˠɾˠiː/,seandraoi,
Munster Irish,/dʲuːɾˠəˈkɑːn̪ˠ/,diúracán,
Connacht Irish,/ˈdʲuːɾˠəkɑːnˠ/,diúracán,
Ulster Irish,/ˈdʲuːɾˠəkanˠ/,diúracán,
Ulster Irish,/ˈdʲeːlˠoːɾˠha(x)/,dea-labharthach,
Ulster Irish,/ˈdʲeːlˠoːɾˠhə/,dea-labhartha,
Ulster Irish,/ˈdʲeːl̪ˠoːɾˠhə/,dea-labhartha,
Ulster Irish,/ˈdʲeːˌjɾʲĩːwəɾˠiː/,dea-ghníomhartha,
Ulster Irish,/ˈdʲeːˌvʲɾʲiəhɾˠa(x)/,dea-bhriathrach,
Ulster Irish,/ˈdʲeːˌwɔlˠu/,dea-bholadh,
Ulster Irish,/ˈɟeːxə/,géacha,
Ulster Irish,[ˈɟɛə̯xə],géacha,
,/mʲeː/,méith,
,/ʃceːvʲ/,scéimh,
Munster Irish,/dʲiəˈsˠpˠoːɾˠə/,diaspóra,
Connacht Irish,/ˈdʲiəsˠpˠoːɾˠə/,diaspóra,
Ulster Irish,/ˈdʲiəsˠpˠɔɾˠə/,diaspóra,
,/bʲiəlʲ/,biail,
Connacht Irish,/bʲiəl/,biail,
Connacht Irish,/bʲeːl/,biail,
,/sˠɾˠeːnʲ/,sréin,
,[ʂ(ɽ)eːnʲ],sréin,
Munster Irish,/ˈbʲul̪ˠəɾˠ/,biolar,
Connacht Irish,/ˈbʲil(d̪ˠ)əɾˠ/,biolar,
Connacht Irish,/ˈbʲiɾˠl̪ˠə/,biolar,
Ulster Irish,/ˈbʲɨlˠəɾˠ/,biolar,
Ulster Irish,/ˈbʲɨl̪ˠəɾˠ/,biolar,
Ulster Irish,/ˈɟɨ̞bˠɔɡ/,giobóg,
Ulster Irish,/ˈɟɨ̞d̪ˠəlˠa(x)/,giodalach,
Ulster Irish,/ˈɟɨlˠka(x)/,giolcach,
Ulster Irish,/ˈɟɨ̞l̪ˠa(x)t̪ˠ/,giollacht,
Ulster Irish,/ˈɟɨ̞mˠanˠa(x)/,gíománach,
Ulster Irish,/ˈɨ̞ŋlˠa(x)/,eanglach,
Ulster Irish,/ˈcɨ̞mˠa(x)/,ceamach,
Ulster Irish,/ˈcɨ̞n̪ˠt̪ˠi/,ciontaí,
Ulster Irish,/ˈl̠ʲɨ̞bˠəɾˠ/,liobar,
Ulster Irish,/ˈmʲɨ̞t̪ˠanˠ/,miotán,
Connacht Irish,/ˈpʲʊkoːdʲ/,piocóid,
Ulster Irish,/ˈpʲɨ̞kɔdʲ/,piocóid,
Ulster Irish,/ˈʃɨ̞kɪɾʲ/,siocair,
Ulster Irish,/ˈʃʌkɪɾʲ/,siocair,
Ulster Irish,/ˈʃɨ̞sˠt̪ˠəlˠ/,siostal,
Ulster Irish,/ˈsˠmʲɨ̞nˠəɡəɾˠ/,smionagar,
Ulster Irish,/ˈsˠpʲlʲɨ̞t̪ˠə/,spliota,
Munster Irish,/tʲɾʲɪbˠəˈl̪ˠoːdʲəx/,trioblóideach,
