word,tags,ipa,results
gaisce,,ˈɡaʃcɪ,ɟaiʃci
cluain,Connacht,klˠuənʲ,kl̪uaən̪
Uí,,iː,ɪ
orm,Ulster; stressed; Connacht,ˈɔɾˠəmˠ,ɔɾˠəmˠ
ndorn,Munster; Connacht,n̪ˠoːɾˠn̪ˠ,n̪əuɾˠn̪
meáite,Munster; Connacht,ˈmʲɑːtʲə,mʲaitʲi
nochtacht,Connacht,"ˈnɔxt̪ˠəxt̪ˠ, ˈnʊxt̪ˠəxt̪ˠ",n̪ɔxt̪əxt̪
leat,,lʲat̪ˠ,l̪ɑt̪
iontas,Ulster; Connacht,ˈiːn̪ˠt̪ˠəsˠ,ɪn̪t̪əsˠ
Bh,,"vʲ, w",v
mír,,mʲiːɾʲ,mʲəiɾʲ
dlíthiúil,Connacht,ˈdʲlʲiːhuːlʲ,d̪l̪ɪçiəl̪
neosainn,,ˈnʲoːsˠənʲ,n̪oːʃən̠ʲ
athuair,,ˈahuəɾʲ,ɑçiiɾʲ
tsléibh,,tʲlʲeːvʲ,t̪sˠl̪eiː
cabach,Connacht,ˈkabˠəx,kɑbˠəx
beorach,,ˈbʲoːɾˠəx,bʲoːɾˠəx
monarc,,ˈmˠɔnˠəɾˠk,mˠɔn̪ərk
tréigthe,,"ˈtʲɾʲeːcə, ˈtʲɾʲei̯cə, ˈtʲɾʲeːcɪ",tɾʲɛɟçi
éad,Ulster; Connacht,eːd̪ˠ,ɑd̪
eang,,"aŋ, ɨ̞ɡ",ɑŋ
cruitchlár,,ˈkɾˠɪtʲˌxlˠɑːɾˠ,kɾˠɪtʲxl̪əɾˠ
nis,,nʲiʃ,n̪ɪʃ
deoch,,"dʲox, dʲɔx",dʲoːx
mórán,Connacht,ˈmˠoːɾˠɑːnˠ,mˠɔɾˠən̪
hail,,halʲ,çail̪
cóstaí,Connacht,ˈkoːsˠt̪ˠiː,kɔstʲi
suí,,sˠiː,sˠɪ
críonna,Munster; Connacht,ˈcɾʲiːn̪ˠə,kɾˠɪn̪ˠə
coileán,Connacht,ˈkilʲɑːnˠ,cɔl̪ən̪
muirín,Connacht,ˈmˠɪɾʲiːnʲ,mˠɪɾʲən̪
mbeid,,mʲɛdʲ,mˠɛd̪
cófra,Munster; Connacht,ˈkoːfˠɾˠə,kɔfˠɾˠə
ar an ásc san,,ɛɾʲ ənˠ ˈɑːsk sˠən̪ˠ,ɑːɾˠ ɑn̪ ɑsk sˠɑn̪
tabhair,Ulster; Connacht,ˈt̪ˠoːɾʲ,t̪ɑvʲiɾʲ
thart,,"haɾˠt̪ˠ, hɑɾˠt̪ˠ",hɑːɾˠt̪
ciabh,Munster; Connacht,ciəvˠ,ciəə
chéid,,çeːdʲ,çɛdʲ
feasta,,ˈfʲasˠt̪ˠə,fʲɑsˠt̪ə
tiocfaidh ár lá,,ˈtʲʊki aːɾˠ ˈl̪ˠaː,t̪ɪkfʲə ɑːɾˠ l̪ɑ
col,,kɔl̪ˠ,kɔl̪
bhíonn,,vʲiːn̪ˠ,vɪn̪ˠ
dtitinn,,ˈdʲɪtʲən̠ʲ,d̪ɪt̪ən̠ʲ
dod,Munster; Connacht,d̪ˠɔd̪ˠ,d̪ɔd̪
síl,,ʃiːlʲ,ʃɪl̪
cistineacha,,ˈcɪʃtʲɪnʲəxə,cɪʃtʲən̪əxə
bráid,Munster; Connacht,bˠɾˠɑːdʲ,bɾʲaidʲ
slios,Ulster; Connacht,ʃl̠ʲɪsˠ,sˠl̪ɪsˠ
Uasal,,ˈuəsˠəlˠ,uasˠəl̪
níor,Connacht,n̠ʲiːɾˠ,n̪aɾˠ
pósaid,,pˠoːsˠədʲ,pˠɛʃidʲ
lampa,,ˈl̪ˠamˠpˠə,l̪ɑmˠpˠə
gí nar,,ˈɟiː n̪ˠaɾˠ,ɟɪ n̪ɑːɾˠ
sciúlán,Connacht,"ˈʃcuːlˠɑːnˠ, ˈʃcuːl̪ˠɑːn̪ˠ",scɪəl̪ən̪
tarlú,,ˈt̪ˠɑːɾˠl̪ˠuː,t̪ɑɾˠl̪ə
toitín,Connacht,ˈt̪ˠɛtʲiːnʲ,tʲɛtʲən̪
gcodanna,,ˈɡɔd̪ˠən̪ˠə,gɔd̪ən̪ˠə
dearóil,Connacht,ˈdʲaɾˠoːlʲ,dʲæɾʲəl̪
Laighin,,l̪ˠəinʲ,l̪aijən̪
ngardaí,Connacht,ˈŋɑːɾˠd̪ˠiː,ŋɑɾˠd̪ə
reic,,ɾˠɛc,ɾʲɛc
ghaiscíocha,Connacht,ˈɣaʃciːxə,jaiʃcəxə
cál,Connacht,kɑːlˠ,kɑl̪
pite,,ˈpʲɪtʲə,pʲɪtʲi
alpán,Connacht,"ˈalˠpˠɑːnˠ, ˈal̪ˠpˠɑːn̪ˠ",ɑl̪pˠən̪
gair,,ɡaɾʲ,ɟɑːɾʲ
ndoirse,Munster; Connacht,ˈn̪ˠɔɾˠʃə,n̪ɔɾˠsˠə
ur-,Munster; Connacht,ʊɾˠ,ɔr
gasóg,Connacht,ˈɡasˠoːɡ,gɑsˠəg
bhflatha,Ulster; Connacht,ˈwlˠahə,vl̪ɑhə
aithreacha,,ˈahɾʲəxə,aiçɾʲəxə
phós,Munster; Connacht,fˠoːsˠ,fˠɔsˠ
mBéarla,,ˈmʲeːɾˠlˠə,mˠɑɾˠl̪ə
óstán,Connacht,ˈoːsˠt̪ˠɑːnˠ,ɔsˠt̪ən̪
bagáiste,Connacht,ˈbˠaɡɑːʃtʲə,bˠɑɟiʃtʲi
sa mbaile,,sˠə ˈmˠalʲə,sˠɑ mˠail̪ə
míoltóg,Connacht,ˈmʲiːl̪ˠt̪ˠoːɡ,mˠɪl̪t̪əg
iaguair,,ˈiəɡuəɾʲ,iəɟiiɾʲ
síothlán,Connacht,"ˈʃiː(h)lˠɑːnˠ, ˈʃiː(h)l̪ˠɑːn̪ˠ",sˠɪhl̪ən̪
gliocacht,,ˈɟlʲɪkəxt̪ˠ,gl̪ɪkəxt̪
máistir,Munster; Connacht,ˈmˠɑːʃtʲəɾʲ,mʲaiʃtʲiɾʲ
mais,,mˠaʃ,mʲaiʃ
lán,Munster; Connacht,l̪ˠɑːn̪ˠ,l̪ɑn̪
bheimid,,ˈvʲɛmʲədʲ,vʲɛmʲidʲ
cloigín,Connacht,ˈklˠoɡiːnʲ,kl̪ɛɟən̪
siúlta,,ˈʃuːl̪ˠt̪ˠə,ʃɪəl̪t̪ə
úd,,uːd̪ˠ,ɔd̪
b',,"bʲ, bˠ",bʲ
dín,,dʲiːnʲ,dʲɪn̪
dhe,,jɛ,jɛ
sileacan,,ˈʃɪlʲəkənˠ,ʃɪl̪əkən̪
abrair,,ˈabˠɾˠəɾʲ,ɑbɾʲiɾʲ
Seoighe,,ˈʃoːjə,ʃoːji
