,word,sounds,tags_
78486,mealladh,"[{""tags"": [""Galway"", ""Munster""], ""ipa"": ""/ˈmʲal̪ˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmʲal̪ˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmʲal̪ˠu/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈmʲal̪ˠəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmʲal̪ˠəvˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈmʲal̪ˠəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲal̪ˠətʲ/""}, {""tags"": [""Galway""], ""note"": ""elsewhere"", ""ipa"": ""/ˈmʲal̪ˠəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲal̪ˠətʲ/""}, {""tags"": [""Mayo""], ""note"": ""elsewhere"", ""ipa"": ""/ˈmʲal̪ˠuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲal̪ˠətʲ/""}, {""tags"": [""Ulster""], ""note"": ""elsewhere"", ""ipa"": ""/ˈmʲal̪ˠu/""}]",[]
78493,milleadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈmʲɪlʲə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmʲɪl̠ʲə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmʲɪl̠ʲuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmʲɪl̠ʲu/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈmʲɪlʲəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmʲɪl̠ʲəvˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈmʲɪlʲəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲɪl̠ʲətʲ/""}, {""tags"": [""Galway""], ""other"": ""/ˈmʲɪl̠ʲəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲɪl̠ʲətʲ/""}, {""tags"": [""Mayo""], ""other"": ""/ˈmʲɪl̠ʲuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmʲɪl̠ʲətʲ/""}, {""tags"": [""Ulster""], ""other"": ""/ˈmʲɪl̠ʲu/""}]",[]
78509,madadh,"[{""tags"": [""Galway""], ""ipa"": ""/ˈmˠad̪ˠə/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/ˈmˠad̪ˠuː/""}]","['Connacht', 'Ulster']"
78534,faol,"[{""tags"": [""Munster""], ""ipa"": ""/fˠeːlˠ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/fˠiːlˠ/""}]",[]
78595,Muire,"[{""ipa"": ""/ˈmˠɪɾʲə/""}]",[]
78601,gairmeach,"[{""ipa"": ""/ɡaɾʲˌmʲəx/""}]",[]
78625,gairmeach,"[{""ipa"": ""/ɡaɾʲˌmʲəx/""}]",[]
78697,ginideach,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈɟɪnʲədʲəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɟɪnʲədʲa(x)/""}]",[]
78750,snite,"[{""ipa"": ""[ˈʃn̠ʲɪtʲə]""}]",[]
78756,lae,"[{""ipa"": ""/l̪ˠeː/""}]",[]
78787,athar,"[{""ipa"": ""/ˈahəɾˠ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæhəɾˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/æɾˠ/""}]",[]
78793,uncail,"[{""ipa"": ""/ˈʊŋkəlʲ/""}, {""tags"": [""Connemara""], ""ipa"": ""/ˈuːŋkəlʲ/""}]",[]
78819,sealbh,"[{""ipa"": ""[ˈʃalˠəvˠ]""}]",[]
78825,seilbh,"[{""ipa"": ""/ˈʃɛlʲəvʲ/""}, {""tags"": [""Ulster"", ""also""], ""ipa"": ""/ˈʃɨ̞lʲəvʲ/""}]",[]
78850,seilbhe,"[{""ipa"": ""[ˈʃɛlʲəvʲə]""}]",[]
78856,brath,"[{""tags"": [""Munster""], ""ipa"": ""/bˠɾˠɑh/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/bˠɾˠa/""}, {""tags"": [""Ulster""], ""ipa"": ""/bˠɾˠah/""}]",[]
78889,uilinn,"[{""tags"": [""Cois-Fharraige"", ""Mayo""], ""ipa"": ""/ˈɪlʲən̠ʲ/""}]",['Connacht']
78895,uillinn,"[{""tags"": [""Munster""], ""ipa"": ""/ˈɪlʲənʲ/""}, {""tags"": [""Munster""], ""note"": ""corresponding to the form uille"", ""ipa"": ""/ˈɪlʲə/""}, {""tags"": [""Aran""], ""note"": ""as if spelled uileann"", ""ipa"": ""/ˈɪlən̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈɪl̠ʲən̠ʲ/""}, {""tags"": [""Cois-Fharraige""], ""note"": ""corresponding to the form uilinn"", ""ipa"": ""/ˈɪlʲən̠ʲ/""}, {""tags"": [""Mayo""], ""note"": ""corresponding to the form uilinn"", ""ipa"": ""/ˈɪlʲən̠ʲ/""}, {""tags"": [""Mayo""], ""note"": ""corresponding to the form uille"", ""ipa"": ""/ˈɪl̠ʲə/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form uille"", ""ipa"": ""/ˈɪl̠ʲə/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form uille"", ""ipa"": ""/ˈɨ̞l̠ʲə/""}]",[]
78942,eite,"[{""ipa"": ""/ˈɛtʲə/""}]",[]
78980,eaglaise,"[{""tags"": [""Munster""], ""ipa"": ""[ˈaɡəl̪ˠəʃə]""}, {""tags"": [""Aran"", ""Mayo""], ""ipa"": ""[ˈaɡlˠəʃə]""}, {""tags"": [""Connemara""], ""ipa"": ""[ˈɑːɡlˠəʃə]""}, {""tags"": [""Ulster""], ""ipa"": ""[ˈaɡlˠəʃə]""}]",[]
78997,fraoch,"[{""tags"": [""Munster""], ""ipa"": ""/fˠɾˠeːx/""}, {""tags"": [""Munster""], ""ipa"": ""[fˠɾˠëːə̯x]""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/fˠɾˠiːx/""}, {""tags"": [""Connacht"", ""Ulster""], ""note"": ""older"", ""ipa"": ""/fˠɾˠɯːx/""}]",[]
79019,fraoch,"[{""tags"": [""Munster""], ""ipa"": ""/fˠɾˠeːx/""}, {""tags"": [""Munster""], ""ipa"": ""[fˠɾˠëːə̯x]""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/fˠɾˠiːx/""}, {""tags"": [""Connacht"", ""Ulster""], ""note"": ""older"", ""ipa"": ""/fˠɾˠɯːx/""}]",[]
79035,creidmheach,"[{""tags"": [""Munster""], ""ipa"": ""/ˈcɾʲedʲəvʲəx/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈcɾʲedʲvʲəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲedʲvʲa(x)/""}]",[]
79056,creidmheach,"[{""tags"": [""Munster""], ""ipa"": ""/ˈcɾʲedʲəvʲəx/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈcɾʲedʲvʲəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲedʲvʲa(x)/""}]",[]
79088,adhaltranas,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈiːl̪ˠt̪ˠɾˠənˠəsˠ/""}, {""tags"": [""Ulster""], ""note"": ""older"", ""ipa"": ""/ˈɯːl̪ˠt̪ˠɾˠənˠəsˠ/""}]",[]
79158,gearradh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈɟaɾˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟaɾˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟɑːɾˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈɟaɾˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɟaɾˠu/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈɟaɾˠəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟaɾˠəvˠ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟɑːɾˠəvˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈɟaɾˠəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈɟaɾˠətʲ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟɑːɾˠətʲ/""}, {""tags"": [""Galway""], ""note"": ""elsewhere"", ""ipa"": ""/ˈɟaɾˠəx/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟɑːɾˠəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈɟaɾˠətʲ/""}, {""tags"": [""Mayo""], ""note"": ""elsewhere"", ""ipa"": ""/ˈɟaɾˠuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈɟaɾˠətʲ/""}, {""tags"": [""Ulster""], ""note"": ""elsewhere"", ""ipa"": ""/ˈɟaɾˠu/""}]",[]
79201,feamainn,"[{""ipa"": ""/ˈfʲamˠən̠ʲ/""}, {""ipa"": ""/ˈfʲæmˠən̠ʲ/""}, {""ipa"": ""[ˈfʲæːmˠɪn̠ʲ]""}, {""tags"": [""Aran""], ""note"": ""as if spelled feamain"", ""ipa"": ""/ˈfʲamˠən/""}]",[]
79217,feamnach,"[{""tags"": [""Munster""], ""ipa"": ""/ˈfʲamˠən̪ˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfʲamˠnˠa(x)/""}]",[]
79236,ábaltacht,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈɑːbˠəl̪ˠt̪ˠəxt̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈaːbˠəl̪ˠt̪ˠaxt̪ˠ/""}]",[]
79261,Abcáisis,"[{""ipa"": ""/ˈabˠkaːʃɪʃ/""}, {""ipa"": ""/abˠˈkaːʃɪʃ/""}]",[]
79278,abhacád,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈavˠəkɑːd̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈavˠəkaːd̪ˠ/""}]",[]
79380,tuill,"[{""tags"": [""Galway"", ""Munster""], ""ipa"": ""/ˈt̪ˠiːl̠ʲ/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/ˈt̪ˠɪl̠ʲ/""}]",[]
79513,Danmhairgis,"[{""ipa"": ""/ˈd̪ˠanˠwaɾʲɪɟɪʃ/""}]",[]
79555,easbhaidh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈasˠwi/""}]",['Ulster']
79580,dearmad,"[{""tags"": [""Kerry""], ""note"": ""corresponding to the form dearmhad or dearúd"", ""ipa"": ""/dʲaˈɾˠuːd̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈdʲæɾˠəmˠəd̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""[ˈdʲæːɾˠəmˠəd̪ˠ]""}, {""tags"": [""Aran"", ""Mayo"", ""Ulster""], ""ipa"": ""/ˈdʲaɾˠəmˠəd̪ˠ/""}]",[]
79607,dearmad,"[{""tags"": [""Kerry""], ""note"": ""corresponding to the form dearmhad or dearúd"", ""ipa"": ""/dʲaˈɾˠuːd̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈdʲæɾˠəmˠəd̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""[ˈdʲæːɾˠəmˠəd̪ˠ]""}, {""tags"": [""Aran"", ""Mayo"", ""Ulster""], ""ipa"": ""/ˈdʲaɾˠəmˠəd̪ˠ/""}]",[]
79745,ceannasach,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈcan̪ˠəsˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcan̪ˠəsˠa(h)/""}]",[]
79771,ceannasach,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈcan̪ˠəsˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcan̪ˠəsˠa(h)/""}]",[]
79949,luachair,"[{""ipa"": ""/l̪ˠuəxəɾʲ/""}]",[]
79960,luachair,"[{""ipa"": ""/l̪ˠuəxəɾʲ/""}]",[]
79982,amáireach,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/əˈmˠɑːɾʲəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/əˈmˠaːɾʲa(x)/""}]","['Cois-Fharraige', 'Cork', 'Ulster']"
79984,dh',"[{""note"": ""fhú"", ""ipa"": ""/ɣ/""}, {""note"": ""fhí"", ""ipa"": ""/j/""}]",[]
79985,nuair,"[{""note"": ""careful speech"", ""ipa"": ""/n̪ˠuəɾʲ/""}, {""note"": ""rapid speech"", ""ipa"": ""/n̪ˠɔɾʲ/""}, {""note"": ""rapid speech"", ""ipa"": ""/n̪ˠɛɾʲ/""}, {""note"": ""rapid speech"", ""ipa"": ""/n̪ˠəɾʲ/""}]",[]
79986,crom,"[{""tags"": [""Munster""], ""ipa"": ""/kɾˠɑumˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/kɾˠʊmˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/kɾˠuːmˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/kɾˠʊmˠ/""}, {""tags"": [""Mayo""], ""ipa"": ""/kɾˠʊmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/kɾˠʌmˠ/""}]",[]
80144,gráigh,"[{""tags"": [""Munster""], ""ipa"": ""/ɡɾˠɑːɟ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ɡɾˠɑː/""}, {""tags"": [""Connacht""], ""ipa"": ""/ɡɾˠɑːj/""}, {""homophone"": ""gnáth""}, {""homophone"": ""grá (one pronunciation)""}, {""tags"": [""Ulster""], ""ipa"": ""/ɡɾˠaːj/""}]",[]
80279,céard,"[{""ipa"": ""/ceːɾˠd̪ˠ/""}]",['Connacht']
80281,comhairle,"[{""tags"": [""Munster""], ""ipa"": ""/ˈkũːɾˠl̠ʲɪ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈkõːɾˠl̠ʲɪ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈkuːɾʲlʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈkõːɾˠl̠ʲə/""}]",[]
80332,úd,"[{""ipa"": ""/uːd̪ˠ/""}]",[]
80351,úd,"[{""ipa"": ""/uːd̪ˠ/""}]",[]
80356,úd,"[{""ipa"": ""/uːd̪ˠ/""}]",[]
80373,deatach,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈdʲat̪ˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈdʲat̪ˠa(x)/""}]",[]
80389,maidne,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈmˠæn̠ʲə/""}]",[]
80399,moladh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈmˠɔl̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmˠɔlˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmˠɔl̪ˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmˠɔlˠuː/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmˠɔl̪ˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɔlˠu/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɔl̪ˠu/""}]",[]
80418,moladh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈmˠɔl̪ˠəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmˠɔlˠəvˠ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmˠɔl̪ˠəvˠ/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmˠɔlˠuː/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmˠɔl̪ˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɔlˠu/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɔl̪ˠu/""}]",[]
80419,moladh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈmˠɔl̪ˠəx/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈmˠɔlˠətʲ/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmˠɔl̪ˠətʲ/""}, {""tags"": [""Galway""], ""other"": ""/ˈmˠɔlˠəx/""}, {""tags"": [""Galway""], ""other"": ""/ˈmˠɔl̪ˠəx/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈmˠɔlˠətʲ/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmˠɔl̪ˠətʲ/""}, {""tags"": [""Mayo""], ""other"": ""/ˈmˠɔlˠuː/""}, {""tags"": [""Mayo""], ""other"": ""/ˈmˠɔl̪ˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɔlˠətʲ/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈmˠɔl̪ˠətʲ/""}, {""tags"": [""Ulster""], ""other"": ""/ˈmˠɔlˠu/""}, {""tags"": [""Ulster""], ""other"": ""/ˈmˠɔl̪ˠu/""}]",[]
80430,ailt,"[{""tags"": [""Ulster""], ""ipa"": ""/ɪl̠ʲtʲ/""}]",[]
80451,ailt,"[{""tags"": [""Ulster""], ""ipa"": ""/ɪl̠ʲtʲ/""}]",[]
80463,daor,"[{""tags"": [""Munster""], ""ipa"": ""/d̪ˠeːɾˠ/""}, {""tags"": [""Munster""], ""ipa"": ""[d̪ˠëːə̯ɾˠ]""}, {""tags"": [""Connacht""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""note"": ""older"", ""ipa"": ""/d̪ˠɯːɾˠ/""}]",[]
80488,daor,"[{""tags"": [""Munster""], ""ipa"": ""/d̪ˠeːɾˠ/""}, {""tags"": [""Munster""], ""ipa"": ""[d̪ˠëːə̯ɾˠ]""}, {""tags"": [""Connacht""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""note"": ""older"", ""ipa"": ""/d̪ˠɯːɾˠ/""}]",[]
80507,daor,"[{""tags"": [""Munster""], ""ipa"": ""/d̪ˠeːɾˠ/""}, {""tags"": [""Munster""], ""ipa"": ""[d̪ˠëːə̯ɾˠ]""}, {""tags"": [""Connacht""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/d̪ˠiːɾˠ/""}, {""tags"": [""Ulster""], ""note"": ""older"", ""ipa"": ""/d̪ˠɯːɾˠ/""}]",[]
80640,saoir,"[{""ipa"": ""/sˠiːɾʲ/""}]",[]
80647,saoire,"[{""ipa"": ""/ˈsˠiːɾʲə/""}]",[]
80666,saoire,"[{""ipa"": ""/ˈsˠiːɾʲə/""}]",[]
80672,teastaigh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈtʲasˠt̪ˠəɟ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈt̪ˠasˠt̪ˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈtʲasˠt̪ˠi/""}]",[]
80838,freagairt,"[{""ipa"": ""/ˈfʲɾʲaɡəɾˠtʲ/""}, {""tags"": [""Mayo""], ""note"": ""corresponding to the form freagradh"", ""ipa"": ""/ˈfʲɾʲaɡɾˠuː/""}]",[]
80950,crainn,"[{""tags"": [""Waterford""], ""ipa"": ""[kɾˠaiɲ]""}, {""tags"": [""Cork"", ""Kerry""], ""ipa"": ""[kɾˠiːnʲ]""}, {""tags"": [""Galway""], ""ipa"": ""[kɾˠiːn̠ʲ]""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""[kɾˠɪn̠ʲ]""}]",[]
80958,deireadh,"[{""tags"": [""Cois-Fharraige"", ""Munster""], ""ipa"": ""/ˈdʲɛɾʲə/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈdʲɛɾʲə(vˠ)/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/ˈdʲɛɾʲuː/""}]",[]
80978,deireadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈdʲɛɾʲəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh"", ""ipa"": ""/ˈdʲɛɾʲətʲ/""}, {""tags"": [""Galway""], ""note"": ""elsewhere"", ""ipa"": ""/ˈdʲɛɾʲəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh"", ""ipa"": ""/ˈdʲɛɾʲətʲ/""}, {""tags"": [""Mayo""], ""note"": ""elsewhere"", ""ipa"": ""/ˈdʲɛɾʲuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh"", ""ipa"": ""/ˈdʲɛɾʲətʲ/""}, {""tags"": [""Ulster""], ""note"": ""elsewhere"", ""ipa"": ""/ˈdʲɛɾʲu/""}]",[]
81019,thall,"[{""tags"": [""Galway""], ""ipa"": ""/hɑːl̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/hal̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/hɔl̪ˠ/""}]",[]
81020,plána,"[{""tags"": [""Munster""], ""ipa"": ""/ˈpˠl̪ˠɑːn̪ˠə/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈpˠlˠɑːnˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈpˠlˠæːnˠə/""}]",[]
81048,sealg,"[{""tags"": [""Munster""], ""ipa"": ""/ˈʃal̪ˠəɡ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈʃalˠəɡ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈʃal̪ˠəɡ/""}]",[]
81070,sealg,"[{""tags"": [""Munster""], ""ipa"": ""/ˈʃal̪ˠəɡ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈʃalˠəɡ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈʃal̪ˠəɡ/""}]",[]
81076,seilg,"[{""ipa"": ""/ˈʃelʲɪɟ/""}, {""ipa"": ""[ˈʃɛlʲɪɟ]""}]",[]
81145,ré-,"[{""ipa"": ""/ɾˠeː/""}]",[]
81146,Fraincis,"[{""ipa"": ""/ˈfˠɾˠaɲcɪʃ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfˠɾˠæɲcɪʃ/""}]",[]
81162,Gearmáinis,"[{""tags"": [""Munster""], ""ipa"": ""/ɟaɾˠəˈmˠɑːnʲɪʃ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈɟaɾˠəmˠɑːnʲɪʃ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɟaɾˠəmˠænʲɪʃ/""}]",[]
81178,Coirnis,"[{""ipa"": ""/ˈkoːɾˠnʲɪʃ/""}]",[]
81194,Corn na Breataine,"[{""ipa"": ""[kɔrˠnˠ nˠə ˈbʲrʲatˠənʲə]""}]",[]
81200,Oisín,"[{""tags"": [""Munster""], ""ipa"": ""/əˈʃiːnʲ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈɔʃiːnʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈʌʃinʲ/""}]",[]
81207,Iodáilis,"[{""ipa"": ""/ˈɪdˠaːlʲɪʃ/""}, {""ipa"": ""/ɪˈdˠaːlʲɪʃ/""}]",[]
81225,Sprantais,"[{""ipa"": ""/ˈsˠpˠrˠan̪ˠt̪ˠɪʃ/""}]",[]
81236,Manainnis,"[{""ipa"": ""/ˈmˠanˠən̠ʲɪʃ/""}]",[]
81252,Ocsatánais,"[{""ipa"": ""/ˈɔksətˠaːnˠɪʃ/""}, {""ipa"": ""/ɔksəˈtˠaːnˠɪʃ/""}]",[]
81341,Eastóinis,"[{""ipa"": ""/ˈasˠtˠoːnʲɪʃ/""}, {""ipa"": ""/asˠˈtˠoːnʲɪʃ/""}]",[]
81358,Róis,"[{""ipa"": ""/ɾˠoːʃ/""}]",[]
81369,Ungáiris,"[{""ipa"": ""/ˈʊŋˠɡaːrʲɪʃ/""}, {""ipa"": ""/ʊŋˠˈɡaːrʲɪʃ/""}]",[]
81386,Haváis,"[{""ipa"": ""/ˈhawaːɪʃ/""}, {""ipa"": ""/haˈwaːɪʃ/""}]",[]
81397,Laidin,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈl̪ˠadʲənʲ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""[ˈl̪ˠaːdʲənʲ]""}, {""tags"": [""Mayo""], ""note"": ""corresponding to the form Laidean"", ""ipa"": ""/ˈl̪ˠadʲənʲ/""}, {""tags"": [""Mayo""], ""note"": ""corresponding to the form Laidean"", ""ipa"": ""/ˈl̪ˠadʲənˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form Laidean"", ""ipa"": ""/ˈl̪ˠadʲənˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form Laidean"", ""ipa"": ""/ˈl̪ˠadʲən̪ˠ/""}]",[]
81410,Neipeailis,"[{""ipa"": ""/ˈn̠ʲɛpʲalʲɪʃ/""}]",[]
81421,Polainnis,"[{""ipa"": ""/ˈpˠɔl̪ˠən̠ʲɪʃ/""}]",[]
81437,Raeta-Rómáinsis,"[{""ipa"": ""/ˈɾˠeːtˠəroːˌmˠaːnʲʃɪʃ/""}, {""ipa"": ""/ˌɾˠeːtˠəroːˈmˠaːnʲʃɪʃ/""}]",[]
81448,Tuircis,"[{""ipa"": ""/ˈt̪ˠʊɾʲcɪʃ/""}]",[]
81464,Volaifis,"[{""ipa"": ""/wɔl̪ˠəfʲɪʃ/""}]",[]
81475,Vallúinis,"[{""ipa"": ""/wal̪ˠuːnʲɪʃ/""}]",[]
81487,Fionlainnis,"[{""ipa"": ""[ˈfʲɪn̪ˠl̪ˠən̠ʲɪʃ]""}]",[]
81522,furasta,"[{""ipa"": ""/ˈfˠʊɾˠəsˠt̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfˠɾˠʊsˠt̪ˠə/""}]",[]
81573,cnag,"[{""tags"": [""Munster""], ""ipa"": ""/kn̪ˠɑɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/kn̪ˠɑɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/kɾˠaɡ/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/kɾˠaɡ/""}]",[]
81592,cnag,"[{""tags"": [""Munster""], ""ipa"": ""/kn̪ˠɑɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/kn̪ˠɑɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/kɾˠaɡ/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/kɾˠaɡ/""}]",[]
