fíoraíocht	ˈfʲiːɾˠiːəxt̪ˠ
bhia	ˈvʲiə
purgóid	ˈpˠʊɾˠəɡódʲ
cúntóir	ˈkuːn̪ˠt̪ˠóɾʲ
shnámh	hn̪ˠáiː
náisiúnta	ˈn̪ˠɑːʃuːn̪ˠt̪ˠə
aoibheall	ˈiːvʲəlˠ
cánacha	ˈkɑːn̪ˠəxə
iadsan	ˈiəd̪ˠsˠən̪ˠ
cochall	ˈkɔxəlˠ
gleo	ɟlʲoː
feiceáil	ˈfʲɛceɑːlʲ
facadar	ˈfˠakəd̪ˠəɾˠ
thar lear	haɾʲ ˈlʲaɾˠ
gcearnóg	ˈɟaɾˠn̪ˠoːɡ
líoma	ˈlʲiːmˠə
piana	ˈpʲiən̪ˠə
cultacha	ˈkʊl̪ˠt̪ˠəxə
fuath	fˠuə
dochtúirí	ˈd̪ˠɔxt̪ˠúɾʲiː
gháire	ˈɣɑːɾʲə
Caitlín	ˈkatʲlʲiːnʲ
bearn	bʲaɾˠn̪ˠ
luath	lˠuə
n-anman	n̪ˠ-ˈan̪ˠmˠən̪ˠ
sínid	ˈʃiːnʲɪdʲ
céanna	ˈceːnʲə
tuath	t̪ˠuə
cantalach	ˈkan̪ˠt̪ˠəlˠəx
Mháire	ˈwɑːɾʲə
pléisiúr	ˈpʲlʲeːʃuːɾˠ
í	iː
meacain	ˈmʲakənʲ
géagláidre	ˈɟeːɡlˠɑːdʲɾʲə
athair	ˈahəɾʲ
súile	ˈsˠúlʲə
throsc	hɾˠɔsˠk
seift	ʃɛfʲtʲ
rochtain	ˈɾˠɔxt̪ˠənʲ
Ollainnis	ˈɔlˠən̪ˠəʃ
slisne	ˈʃlʲɪʃnʲə
tráchtaigí	ˈt̪ˠɾˠɑːxt̪ˠəɟiː
duadar	ˈd̪ˠuəd̪ˠəɾˠ
fuadar	ˈfˠuəd̪ˠəɾˠ
mar go	mˠəɾˠ ɡə
ró	ɾˠoː
só	sˠoː
frog	fˠɾˠɔɡ
átha	ˈɑːhə
scuab	sˠkuəbˠ
Nollaig	ˈn̪ˠɔlˠəc
nóiméad	ˈn̪ˠómʲeːd̪ˠ
codlatach	ˈkɔd̪ˠlˠət̪ˠəx
luathcha	ˈlˠuəhxə
mhol	wɔlˠ
salachar	ˈsˠalˠəxəɾˠ
péinteáil	ˈpʲeːn̠ʲtʲeɑːlʲ
dhol	ɣɔlˠ
gcás	ɡɑːsˠ
réiteach	ˈɾˠeːtʲəx
sráide	ˈsˠɾˠɑːdʲə
Haváis	ˈhavɑːʃ
gaimbín	ˈɡamʲəbʲiːnʲ
sáfach	ˈsˠɑːfˠəx
ómrach	ˈoːmˠɾˠəx
i gceann	əˈɟaːn̪ˠ
bhfréimh	vʲɾʲéiiː
ama	ˈamˠə
d'fhágfaí	d̪ˠ'ˈɑːɡfˠiː
rísín	ˈɾˠiːʃiːnʲ
cárt	kɑːɾˠt̪ˠ
dó	d̪ˠoː
lasair	ˈlˠasˠəɾʲ
Fínín	ˈfʲiːnʲiːnʲ
cábán	ˈkɑːbˠɑːnˠ
-na	-n̪ˠa
gafa	ˈɡafˠə
bhfeoil	vʲoːlʲ
Cásc	kɑːsˠk
Ciribeas	ˈcɪɾʲəbʲəsˠ
uachta	ˈuəxt̪ˠə
deisealán	ˈdʲɛʃəlˠɑːnˠ
iarraim	ˈiəɾˠəmʲ
eascracha	ˈasˠkɾˠəxə
seilbhe	ˈʃɛlʲəvʲə
grúdlann	ˈɡɾˠuːd̪ˠlˠən̪ˠ
thiocfas	ˈhjʊkfˠəsˠ
diúracas	ˈdʲuːɾˠəkəsˠ
croisín	ˈkɾˠɛʃiːnʲ
dheora	ˈjoːɾˠə
hanam	ˈhan̪ˠəmˠ
bachta	ˈbˠaxt̪ˠə
cleite	ˈclʲɛtʲə
geireach	ˈɟɛɾʲəx
parasól	ˈpˠaɾˠəsˠoːlˠ
cloisteála	ˈklˠɛʃtʲeɑːlˠə
ionsaí	ˈiən̪ˠsˠiː
Gaeilic	ˈɟeːlʲɪc
tinnis	ˈtʲɪnʲəʃ
gairm	ɡaɾʲmʲ
brad	bˠɾˠad̪ˠ
cuirid	ˈkɪɾʲɪdʲ
scéimh	ʃcéiiː
fáidh	fˠə
carbán	ˈkaɾˠəbˠɑːnˠ
d'fhití	dʲ'ˈɪtʲiː
doimhneacht	ˈd̪ˠɛvʲnʲəxt̪ˠ
bhreab	vʲɾʲabˠ
Éireann	ˈeːɾʲən̪ˠ
rabhais	ˈɾˠəuəʃ
tobar	ˈt̪ˠɔbˠəɾˠ
cúinne	ˈkún̪ˠə
dúinne	ˈd̪ˠún̪ˠə
ceannaire	ˈcan̪ˠəɾʲə
smuga	ˈsˠmˠʊɡə
éigint	ˈeːɟɪn̠ʲtʲ
ligfidh	ˈlʲɪɟfʲə
Albanach	ˈalˠəbˠən̪ˠəx
Dia	ˈdʲiə
cré	cɾʲeː
péacógach	ˈpʲeːkoːɡəx
bléan	bʲlʲeːnˠ
mhaidin	ˈwadʲɪnʲ
innealta	ˈɪnʲəl̪ˠt̪ˠə
wae	weː
tae	tʲeː
zae	zeː
fhir	ɪɾʲ
d'aithin	d̪ˠ'ˈahɪnʲ
cúlán	ˈkuːlˠɑːnˠ
leathré	ˈlʲahɾʲeː
n-éirí	nʲ-ˈeːɾʲiː
gae	ɟeː
fear siúil	fʲaɾʲ ˈʃúlʲ
fia	ˈfʲiə
dia	ˈdʲiə
giota	ˈɟiət̪ˠə
bia	ˈbʲiə
nae	nʲeː
shuigh	hə
peacaí	ˈpʲakiː
sruith	sˠɾˠʊ
dem	dʲɪmʲ
ar scáth	əɾˠˈsˠkɑː
gcatach	ˈɡat̪ˠəx
cheithre	ˈçɛhɾʲə
ngaranna	ˈŋaɾˠən̪ˠə
múinteoir	ˈmˠún̪ʲtʲoːɾʲ
airgeadúla	ˈaɾʲəɟəd̪ˠuːlˠə
címíd	ˈciːmʲiːdʲ
mbás	mˠɑːsˠ
piocthacht	ˈpʲiəkəxt̪ˠ
ghuigh	ɣə
patrún	ˈpˠat̪ˠɾˠuːnˠ
taobhaigh	ˈt̪ˠiːwə
fuilimid	ˈfˠɪlʲəmʲɪdʲ
ina	ˈɪn̪ˠə
guala	ˈɡuəlˠə
sonra	ˈsˠɔn̪ˠɾˠə
beocha	ˈbʲoːxə
fuascailt	ˈfˠuəsˠkəl̪ʲtʲ
scaoth	sˠkiː
teir	tʲɛɾʲ
Nuala	ˈn̪ˠuəlˠə
Aoibhe	ˈiːvʲə
Fearghas	ˈfʲaɾˠɣəsˠ
pápa	ˈpˠɑːpˠə
Críostaí	ˈcɾʲiːsˠt̪ˠiː
d'oileadh	d̪ˠ'ˈɛlʲə
cleacht	clʲaxt̪ˠ
bleacht	bʲlʲaxt̪ˠ
teocha	ˈtʲoːxə
ar bith	əɾˠˈbʲɪ
Eoghan	ˈoːɣən̪ˠ
reicteam	ˈɾˠɛctʲəmˠ
Satharn	ˈsˠahəɾˠn̪ˠ
caibléara	ˈkabʲlʲeːɾˠə
Bré	bʲɾʲeː
arís	ˈaɾʲiːʃ
chléibh	çlʲeːvʲ
feirm	fʲɛɾʲmʲ
stócach	ˈsˠt̪ˠoːkəx
sa bhaile	sˠə ˈwalʲə
bánaigh	ˈbˠɑːn̪ˠə
sna	sˠn̪ˠa
órga	ˈoːɾˠɡə
spealadóir	ˈʃpʲalˠəd̪ˠóɾʲ
bhog	wɔɡ
cláirseach	ˈklˠɑːɾˠʃəx
oidhre	ˈɛɾʲə
geir	ɟɛɾʲ
shéan	heːnˠ
deir	dʲɛɾʲ
bhaint	wan̪ʲtʲ
ceaptar	ˈcapˠt̪ˠəɾˠ
scamall	ˈsˠkamˠəlˠ
breo	bʲɾʲoː
cró	kɾˠoː
dreo	dʲɾʲoː
beach chapaill	bʲax ˈxapˠəlˠ
salú	ˈsˠalˠuː
gabháil	ˈɡəuɑːlʲ
chomh maith	xəu ˈmˠa
riocht	ˈɾˠiəxt̪ˠ
íosfad	ˈiːsˠfˠəd̪ˠ
braon	bˠɾˠiːnˠ
fraoigh	fˠɾˠə
foghlaim	ˈfˠailˠəmʲ
ar bís	əɾˠˈbʲiːʃ
atáimid	ˈat̪ˠɑːmʲɪdʲ
luasanna	ˈlˠuəsˠən̪ˠə
bua	bˠuə
impí	ˈɪmʲpʲiː
íoth	iː
dua	d̪ˠuə
clogaide	ˈklˠɔɡədʲə
ghlan	lˠan̪ˠ
faillí	ˈfˠalˠiː
teorainn	ˈtʲoːɾˠən̪ˠ
búistéara	ˈbˠúʃtʲeːɾˠə
fuinneoga	ˈfˠɪnʲoːɡə
áinsíoch	ˈɑːn̪ʲʃiː
bhocht	wɔxt̪ˠ
sicín	ˈʃɪciːnʲ
Bairbre	ˈbˠaɾʲəbʲɾʲə
cnoc	kɾˠɔk
chileagram	ˈçɪlʲəɡɾˠəmˠ
mhair	waɾʲ
Deireadh Fómhair	ˌdʲɛɾʲə ˈfˠoːəɾʲ
ghrian	ˈɾʲiən̪ˠ
ollbhua	ˈɔlˠəvˠuə
biseach	ˈbʲɪʃəx
tosaí	ˈt̪ˠɔsˠiː
dreoilín	ˈdʲɾʲoːlʲiːnʲ
siar	ˈʃiəɾˠ
riar	ˈɾˠiəɾˠ
ghair	ɣaɾʲ
fearthainn	ˈfʲaɾˠən̪ˠ
veigeán	vˈɛɟeɑːnˠ
madra uisce	ˌmˠad̪ˠɾˠə ˈɪʃcɪ
citeal	ˈcɪtʲəlˠ
tóin	ˈt̪ˠónʲ
céad míle fáilte	ceːdʲ mʲiːlʲə ˈfˠɑːl̪ʲtʲə
bámhar	ˈbˠáiːəɾˠ
fiar	ˈfʲiəɾˠ
soiléir	ˈsˠɛlʲeːɾʲ
gíotáil	ˈɟiːt̪ˠɑːlʲ
lúibín	ˈlˠúbʲiːnʲ
áiféis	ˈɑːfʲeːʃ
thar	haɾˠ
frithir	ˈfʲɾʲɪhəɾʲ
á	ɑː
ndiaidh	ˈnʲiə
buíocháin	ˈbˠuiːxɑːnʲ
caintím	ˈkan̪ʲtʲiːmʲ
gránna	ˈɡɾˠɑːn̪ˠə
stoc	sˠt̪ˠɔk
bléin	bʲlʲeːnʲ
sheol	çoːlˠ
gcol	ɡɔlˠ
dónna	ˈd̪ˠoːn̪ˠə
rúibín	ˈɾˠúbʲiːnʲ
Sord	sˠɔɾˠd̪ˠ
ríoga	ˈɾˠiːɡə
méad	mʲeːd̪ˠ
nighe	ˈnʲəiə
ata	ˈat̪ˠə
déad	dʲeːd̪ˠ
pheacaí	ˈfʲakiː
tharainn	ˈhaɾˠən̪ˠ
teocht	tʲoːxt̪ˠ
póca	ˈpˠoːkə
cluin	klˠɪnʲ
cíocrach	ˈciːkɾˠəx
osa	ˈɔsˠə
fios	ˈfʲiəsˠ
ríogach	ˈɾˠiːɡəx
tógáil	ˈt̪ˠoːɡɑːlʲ
mosar	ˈmˠɔsˠəɾˠ
máistir	ˈmˠɑːʃtʲəɾʲ
crosaire	ˈkɾˠɔsˠəɾʲə
sáiste	ˈsˠɑːʃtʲə
slaghdán	ˈsˠlˠaid̪ˠɑːnˠ
páiste	ˈpˠɑːʃtʲə
bhaist	waʃtʲ
daltach	ˈd̪ˠɛl̠ˠt̪ˠəx
luchóg	ˈlˠʊxoːɡ
cuireann	ˈkɪɾʲən̪ˠ
lastuas	ˈlˠasˠt̪ˠuəsˠ
éisteacht	ˈeːʃtʲəxt̪ˠ
gairmiúlacht	ˈɡaɾʲmʲuːlˠəxt̪ˠ
fiair	ˈfʲiəɾʲ
eich	ɛç
pioc	ˈpʲjʊk
ceannaím	ˈcan̪ˠəmʲ
seol	ʃoːlˠ
-ím	-iːmʲ
faoistine	ˈfˠiːʃtʲənʲə
ar chor ar bith	əɾˠxɔɾˠ əɾˠˈbʲɪ
tríd	tʲɾʲiːdʲ
inar	ˈɪn̪ˠəɾˠ
spadánta	ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə
pictiúir	ˈpʲɪctʲúɾʲ
milseog	ˈmʲɪl̠ʲʃoːɡ
ceol	coːlˠ
maithe	ˈmˠahə
aon	iːnˠ
áfach	ˈɑːfˠəx
don	d̪ˠɔn̪ˠ
labhairt	ˈlˠəuəɾˠtʲ
aíocht	ˈiːəxt̪ˠ
chaill	xalˠ
nua	n̪ˠuə
daoire	ˈd̪ˠiːɾʲə
leás	ˈlʲeɑːsˠ
rua	ɾˠuə
-sa	-sˠa
léaró	ˈlʲeːɾˠoː
fhuilimid	ˈɪlʲəmʲɪdʲ
tua	t̪ˠuə
ngrá	ŋɾˠɑː
tchí	tʲçiː
dúrt	d̪ˠuːɾˠt̪ˠ
uimhir	ˈɪəɾʲ
dorú	ˈd̪ˠɔɾˠuː
Éadaoin	ˈeːd̪ˠiːnʲ
saoire	ˈsˠiːɾʲə
fúinn	fˠún̪ˠ
ghrá	ɾˠɑː
Bríd	bʲɾʲiːdʲ
n-ard	n̪ˠ-aɾˠd̪ˠ
chás	xɑːsˠ
cím	ciːmʲ
dhiaidh	ˈjiə
bím	bʲiːmʲ
t-ard	t̪ˠ-aɾˠd̪ˠ
canúint	ˈkan̪ˠún̪ʲtʲ
ním	nʲiːmʲ
lím	lʲiːmʲ
ghaiscígh	ˈɣaʃcɪ
fhéin	eːnʲ
billiún	ˈbʲɪlʲuːnˠ
réad	ɾˠeːd̪ˠ
séad	ʃeːd̪ˠ
chos	xɔsˠ
dúigh	ˈd̪ˠú
seise	ˈʃɛʃə
t-ae	tʲ-eː
stagún	ˈsˠt̪ˠaɡuːnˠ
i ngeall ar	əˈŋaːlˠ əɾˠ
philéir	ˈfʲɪlʲeːɾʲ
tuige	ˈt̪ˠɪɟɪ
rámhaíocht	ˈɾˠáiːiːəxt̪ˠ
gléasaim	ˈɟlʲeːsˠəmʲ
sligeán	ˈʃlʲɪɟeɑːnˠ
cheatha	ˈçahə
bhris	vʲɾʲɪʃ
neodar	ˈnʲoːd̪ˠəɾˠ
báirseach	ˈbˠɑːɾˠʃəx
carbón	ˈkaɾˠəbˠoːnˠ
fleasc	fʲlʲasˠk
guíonna	ˈɡuiːnʲə
diamant	ˈdʲiəmˠən̪ˠt̪ˠ
fíona	ˈfʲiːn̪ˠə
gcuireann	ˈɡɪɾʲən̪ˠ
deoire	ˈdʲoːɾʲə
brádán	ˈbˠɾˠɑːd̪ˠɑːnˠ
dteach	dʲax
flaithiúlacht	ˈfˠlˠahuːlˠəxt̪ˠ
cáibín	ˈkɑːbʲiːnʲ
clúiteach	ˈklˠútʲəx
oblátach	ˈɔbˠlˠɑːt̪ˠəx
dailtín	ˈd̪ˠɛl̠ʲtʲiːnʲ
spuaic	ˈsˠpˠuəc
brisim	ˈbʲɾʲɪʃəmʲ
cúb	kuːbˠ
glé	ɟlʲeː
Muiris	ˈmˠɪɾʲəʃ
leithe	ˈlʲɛhə
shá	hɑː
lánúin	ˈlˠɑːn̪ˠúnʲ
mhá	wɑː
tuillidh	ˈt̪ˠɪlʲə
-fá	-fˠɑː
tochail	ˈt̪ˠɔxəlʲ
ábhal	ˈáiːəlˠ
slaba	ˈsˠlˠabˠə
Polainnis	ˈpˠɔlˠən̪ˠəʃ
Sinéad	ˈʃɪnʲeːd̪ˠ
ga	ɡa
lúb	lˠuːbˠ
'un	'ʊn̪ˠ
Tuircis	ˈt̪ˠɪɾʲcɪʃ
macánta	ˈmˠakɑːn̪ˠt̪ˠə
lúib	ˈlˠúbʲ
mainistir	ˈmˠanʲəʃtʲəɾʲ
clismirt	ˈclʲɪʃmʲəɾˠtʲ
gCeanada	ˈɟan̪ˠəd̪ˠə
leitean	ˈlʲɛtʲən̪ˠ
anocht	ˈan̪ˠəxt̪ˠ
creach	cɾʲax
tsléibh	tʲʃlʲeːvʲ
shábháil	ˈháiːɑːlʲ
gorach	ˈɡɔɾˠəx
dreama	ˈdʲɾʲamˠə
dabht	d̪ˠəut̪ˠ
mheáití	ˈvʲeɑːtʲiː
chíd	çiːdʲ
fágála	ˈfˠɑːɡɑːlˠə
Fhionlainnis	ˈiən̪ˠlˠən̪ˠəʃ
Dónall	ˈd̪ˠoːn̪ˠəlˠ
geise	ˈɟɛʃə
plé	pʲlʲeː
-ach	-ax
aithníonn	ˈahnʲiːnʲ
cun	kʊn̪ˠ
bun	bˠʊn̪ˠ
broc	bˠɾˠɔk
dháiríre	ˈɣɑːɾʲiːɾʲə
deachthas	ˈdʲaxəsˠ
barrach	ˈbˠaɾˠəx
bord	bˠɔɾˠd̪ˠ
Vicipéid	vˈɪcɪpʲeːdʲ
gréin	ɟɾʲeːnʲ
rúbal	ˈɾˠuːbˠəlˠ
fionn	ˈfʲiən̪ˠ
sílim	ˈʃiːlʲəmʲ
dtitinn	ˈdʲɪtʲən̪ˠ
nílim	ˈnʲiːlʲəmʲ
ghráin	ɾˠɑːnʲ
lice	ˈlʲɪcɪ
-ítear	-ˈiːtʲəɾˠ
haos	hiːsˠ
aice	ˈacɪ
cuideachta	ˈkɪdʲəxt̪ˠə
spéir	ʃpʲeːɾʲ
tréin	tʲɾʲeːnʲ
aréir	ˈaɾʲeːɾʲ
piléar	ˈpʲɪlʲeːɾˠ
stuaic	ˈsˠt̪ˠuəc
taos	t̪ˠiːsˠ
each	ax
feadóg	ˈfʲad̪ˠoːɡ
pice	ˈpʲɪcɪ
fheola	ˈoːlˠə
meánach	ˈmʲeɑːn̪ˠəx
mbris	mʲɾʲɪʃ
tsnámh	t̪ˠsˠn̪ˠáiː
bandach	ˈbˠan̪ˠəd̪ˠəx
sócúlach	ˈsˠoːkuːlˠəx
trasinscneach	ˈt̪ˠɾˠaʃən̪ʲʃcnʲəx
fhís	iːʃ
theo	çoː
gach	ɡax
feiliúnach	ˈfʲɛlʲuːn̪ˠəx
dhá	ɣɑː
turtar	ˈt̪ˠʊɾˠt̪ˠəɾˠ
ngráin	ŋɾˠɑːnʲ
eabar	ˈabˠəɾˠ
díotsa	ˈdʲiːt̪ˠsˠə
b'fhearr	bʲ'ˈaɾˠ
teorainneacha	ˈtʲoːɾˠən̪ˠəxə
fiaclóir	ˈfʲiəklˠóɾʲ
bpéin	bʲeːnʲ
píotsa	ˈpʲiːt̪ˠsˠə
tharamsa	ˈhaɾˠəmˠsˠə
ghéaraigh	ˈjeːɾˠə
ceaptha	ˈcapˠə
éadóchas	ˈeːd̪ˠoːxəsˠ
cosúil	ˈkɔsˠúlʲ
duamair	ˈd̪ˠuəmˠəɾʲ
díog	dʲiːɟ
iascach	ˈiəsˠkəx
n-itheann	nʲ-ˈɪhən̪ˠ
-im	-ɪmʲ
chearnóg	ˈçaɾˠn̪ˠoːɡ
díreach	ˈdʲiːɾʲəx
dtéann	dʲeːnʲ
fiafheoil	ˈfʲiəoːlʲ
ríog	ɾˠiːɟ
mbá	mˠɑː
capaillín	ˈkapˠəlˠiːnʲ
sléibhte	ˈʃlʲeːvʲtʲə
ifreann	ˈɪfʲɾʲən̪ˠ
teilifíse	ˈtʲɛlʲəfʲiːʃə
d'fhógair	d̪ˠ'ˈoːɡəɾʲ
ghoirid	ˈɣɛɾʲɪdʲ
molta	ˈmˠɔl̪ˠt̪ˠə
sásta	ˈsˠɑːsˠt̪ˠə
buaile	ˈbˠuəlʲə
gairmeach	ˈɡaɾʲmʲəx
grúdaire	ˈɡɾˠuːd̪ˠəɾʲə
Árainn	ˈɑːɾˠən̪ˠ
phingin	ˈfʲɪɲɪnʲ
fuaim	ˈfˠuəmʲ
gúna	ˈɡuːn̪ˠə
chlé	çlʲeː
abhrasóir	ˈəuɾˠəsˠóɾʲ
mhí	vʲiː
luaim	ˈlˠuəmʲ
nuacht	n̪ˠuəxt̪ˠ
cluain	ˈklˠuənʲ
tuaim	ˈt̪ˠuəmʲ
daichead	ˈd̪ˠahəd̪ˠ
smigead	ˈʃmʲɪɟəd̪ˠ
gheibh	jɛvʲ
min	mʲɪnʲ
sin	ʃɪnʲ
linne	ˈlʲɪnʲə
dorchadas	ˈd̪ˠɔɾˠxəd̪ˠəsˠ
búir	ˈbˠúɾʲ
chúil	ˈxúlʲ
bhfuair	ˈwuəɾʲ
aiceann	ˈacən̪ˠ
léiriú	ˈlʲeːɾʲuː
meithle	ˈmʲɛhlʲə
díbir	ˈdʲiːbʲəɾʲ
imreoir	ˈɪmʲɾʲoːɾʲ
ghairdín	ˈɣaɾʲədʲiːnʲ
ar bord	əɾˠˈbˠɔɾˠəd̪ˠ
ein	ɛnʲ
sinne	ˈʃɪnʲə
rinne	ˈɾˠɪnʲə
chaoga	ˈxiːɡə
gcaoga	ˈɡiːɡə
reitric	ˈɾˠɛtʲɾʲɪc
bhF	vˠ
capall	ˈkapˠəlˠ
muic	mˠɪc
séasúr	ˈʃeːsˠuːɾˠ
darna	ˈd̪ˠaɾˠn̪ˠə
taenna	ˈtʲeːnʲə
Manainnis	ˈmˠan̪ˠən̪ˠəʃ
bhf	vˠ
ngairdín	ˈŋaɾʲədʲiːnʲ
póirse	ˈpˠóɾˠʃə
nuall	n̪ˠuəlˠ
haenna	ˈheːnʲə
Leitir Ceanainn	ˌlʲɛtʲəɾʲ ˈcan̪ˠən̪ˠ
íosfaidh	ˈiːsˠfˠə
gaiste	ˈɡaʃtʲə
dhéag	jeːɡ
thairg	haɾʲɟ
tnáithim	ˈt̪ˠɾˠɑːhəmʲ
harc	haɾˠk
farc	fˠaɾˠk
earc	aɾˠk
tseilg	tʲʃɛl̠ʲɟ
proifisiúnta	ˈpˠɾˠɛfʲəʃuːn̪ˠt̪ˠə
punta	ˈpˠʊn̪ˠt̪ˠə
fuacht	fˠuəxt̪ˠ
caint	kan̪ʲtʲ
caithim	ˈkahəmʲ
mhitheas	ˈvʲɪhəsˠ
fásta	ˈfˠɑːsˠt̪ˠə
naofa	ˈn̪ˠiːfˠə
tuairisceoir	ˈt̪ˠuəɾʲəʃcoːɾʲ
fisic	ˈfʲɪʃɪc
sách	sˠɑːx
laofa	ˈlˠiːfˠə
fhuinneoig	ˈɪnʲoːɟ
úir	ˈúɾʲ
meathló	ˈmʲahlˠoː
Máirt	mˠɑːɾˠtʲ
chíonn	çiːnʲ
siabainn	ˈʃiəbˠən̪ˠ
beoracha	ˈbʲoːɾˠəxə
thrí	hɾʲiː
mílte	ˈmʲiːl̠ʲtʲə
Meiriceá	ˈmʲɛɾʲɪceɑː
Béarlóireacht	ˈbʲeːɾˠlˠóɾʲəxt̪ˠ
churach	ˈxʊɾˠəx
codlaíonn	ˈkɔd̪ˠlˠiːən̪ˠ
nc	n̪ˠk
buailim	ˈbˠuəlʲəmʲ
lochán	ˈlˠɔxɑːnˠ
Samhna	ˈsˠəun̪ˠə
cruinne	ˈkɾˠɪnʲə
bréag	bʲɾʲeːɡ
gc	ɡ
béala	ˈbʲeːlˠə
-each	-ax
iománaíocht	ˈʊmˠɑːn̪ˠiːəxt̪ˠ
buaine	ˈbˠuənʲə
leagann	ˈlʲaɡən̪ˠ
cíoch	ciː
smíste	ˈʃmʲiːʃtʲə
Oíche Inide	ˌoiːçə ˈɪnʲədʲə
prios	ˈpʲɾʲiəsˠ
torann	ˈt̪ˠɔɾˠən̪ˠ
sibhse	ˈʃəiʃə
leisce	ˈlʲɛʃcɪ
tairne	ˈt̪ˠaɾʲnʲə
laethanta na riabhaí	ˌlʲeːhən̪ˠt̪ˠə n̪ˠə ˈɾʲiəuiː
libhse	ˈlʲəiʃə
-óimid	-ˈómʲɪdʲ
fhéar	eːɾˠ
sliotar	ˈʃlʲiət̪ˠəɾˠ
cheart	çaɾˠt̪ˠ
caraos	ˈkaɾˠiːsˠ
ab	abˠ
cime	ˈcɪmʲə
maoilín	ˈmˠiːlʲiːnʲ
siúil	ˈʃúlʲ
scéala	ˈʃceːlˠə
Macha	ˈmˠaxə
Céadaoin	ˈceːd̪ˠiːnʲ
gcoillte	ˈɡɛl̠ʲtʲə
Clocha Liatha	ˌklˠɔxə ˈlʲiəhə
sloga	ˈsˠlˠɔɡə
mbia	ˈmʲiə
ar dtús	əɾˠˈd̪ˠuːsˠ
acsón	ˈaksˠoːnˠ
aonbheannach	ˈiːn̠ʲvʲən̪ˠəx
fuaigh	ˈfˠuə
ceathair déag	ˌcahəɾʲ dʲeːɡ
bpianta	ˈbʲiən̪ˠt̪ˠə
acústaic	ˈakuːsˠt̪ˠəc
luaidhe	ˈlˠuəə
bailte	ˈbˠɛl̠ʲtʲə
áitithe	ˈɑːtʲəhə
mhaige	ˈwaɟɪ
lampaí	ˈlˠamˠpˠiː
ar tí	əɾˠˈtʲiː
lacha	ˈlˠaxə
cochán	ˈkɔxɑːnˠ
siopadóireacht	ˈʃiəpˠəd̪ˠóɾʲəxt̪ˠ
spealas	ˈʃpʲalˠəsˠ
tháinig	ˈhɑːnʲəc
eofón	ˈoːfˠoːnˠ
tiarnas	ˈtʲiəɾˠn̪ˠəsˠ
gréine	ˈɟɾʲeːnʲə
Fine Gael	ˌfʲɪnʲə ˈɟeːlˠ
clabhchorda	ˈklˠəuxəɾˠd̪ˠə
chineál	ˈçɪnʲeɑːlˠ
tSíle	ˈtʲʃiːlʲə
San	sˠan̪ˠ
Ocsatánais	ˈɔksˠət̪ˠɑːn̪ˠəʃ
gheasa	ˈjasˠə
bhod	wɔd̪ˠ
ghiob	ˈjiəbˠ
Antaine	ˈan̪ˠt̪ˠənʲə
creig	cɾʲɛɟ
ardghlórach	ˈaɾˠəd̪ˠlˠoːɾˠəx
trí déag	tʲɾʲiː dʲeːɡ
Victeoiria	vˈɪctʲoːɾʲiə
úsáideoirí	ˈuːsˠɑːdʲoːɾʲiː
páí	ˈpˠáiː
ceachtar	ˈcaxt̪ˠəɾˠ
gairmiúil	ˈɡaɾʲmʲúlʲ
Cáit	kɑːtʲ
scíth	ʃciː
maighdean	ˈmˠadʲən̪ˠ
san	sˠan̪ˠ
deagánach	ˈdʲaɡɑːn̪ˠəx
Mhuire	ˈwɪɾʲə
cipín	ˈcɪpʲiːnʲ
ghob	ɣɔbˠ
seachtar	ˈʃaxt̪ˠəɾˠ
bainfidh	ˈbˠan̪ʲfʲə
ban	bˠan̪ˠ
can	kan̪ˠ
coille	ˈkɛlʲə
fan	fˠan̪ˠ
gan	ɡan̪ˠ
spleách	ˈʃpʲlʲeɑːx
moille	ˈmˠɛlʲə
clamhsán	ˈklˠəusˠɑːnˠ
dála	ˈd̪ˠɑːlˠə
réim	ɾˠeːmʲ
téim	tʲeːmʲ
mbí	mʲiː
scráib	sˠkɾˠɑːbʲ
mála	ˈmˠɑːlˠə
in aice	ɪn̪ˠ ˈacɪ
cráite	ˈkɾˠɑːtʲə
n-abhann	n̪ˠ-ˈəuən̪ˠ
gála	ˈɡɑːlˠə
cineál	ˈcɪnʲeɑːlˠ
dearnas	ˈdʲaɾˠn̪ˠəsˠ
ceangail	ˈcɪŋəlʲ
toghadh	ˈt̪ˠaiə
claíomh	ˈklˠiːəu
pháirc	fˠɑːɾʲc
fathach	ˈfˠahəx
naí	n̪ˠiː
clochán	ˈklˠɔxɑːnˠ
curaí	ˈkʊɾˠiː
sluaite	ˈsˠlˠuətʲə
bhflatha	ˈwlˠahə
cathach	ˈkahəx
graeipe	ˈɟɾʲeːpʲə
nite	ˈnʲɪtʲə
pite	ˈpʲɪtʲə
lite	ˈlʲɪtʲə
eite	ˈɛtʲə
fite	ˈfʲɪtʲə
giuirléid	ˈɟiəɾʲlʲeːdʲ
feachtas	ˈfʲaxt̪ˠəsˠ
d'fhás	d̪ˠ'ˈɑːsˠ
fíniúnach	ˈfʲiːnʲuːn̪ˠəx
críon	cɾʲiːnʲ
ropa	ˈɾˠɔpˠə
gaofar	ˈɡiːfˠəɾˠ
draid	d̪ˠɾˠadʲ
tuíodóir	ˈt̪ˠuiːd̪ˠóɾʲ
